photo_id,business_id,caption,label,caption_clean,has_caption
DXVI2ooYXQV819I1tcaLpA,_C7QiQQc47AOEv4PE3Kong,Quail,food,Quail,True
pHPG4W2P1-eENu55Z-4gZg,FlDkxuO6MGrW7x1OJTtJew,,food,,False
1g9yLKexxnIvEKI7oDpkwQ,d7nBe3AX5IihO56neUax0Q,Cafe au lait with chocolate drizzle,food,Cafe au lait with chocolate drizzle,True
9bCkqW_phhYsV7Mud3XP2A,ECOUuwE5H1HHE8xBfNAjFg,,inside,,False
_EKIBDMrvJNqNoS2s6Sh4g,gzMlFR9ViVCr_HUYPgqqVg,,inside,,False
5dh6Gzw0yRV1xX6J0CKTZw,iwmW2mgcn2YdirXUHCsgXQ,Crab cake Benedict + eggs Benedict - SO BAD,food,Crab cake Benedict + eggs Benedict - SO BAD,True
mer53gMMAB3Ov6tuN6Dx3w,ompDR5sUDpoI6gnTldmneQ,Lunch crowd,inside,Lunch crowd,True
pJ8hOXBXSAxgRJfeqIh_JQ,c-iKAO2GBzSKjm7y1Oljcw,Blackened Catfish,food,Blackened Catfish,True
Iiys3gs7OtM_9Vxorf9OsQ,XnQ84ylyAZwh-XfHGGNBbQ,,inside,,False
ehSha35OlloNLskWxw2plg,ybdK0uu7_dZ78qCjA2z81Q,,food,,False
RRbVwVSNbnPrh7MpryWeYg,C26xmwM2_OgJJi2BbL3KkQ,Bar,inside,Bar,True
eIvBm4lfMHqCodSwoSDKWA,sJz2WhvVGW8jsdQhZ_BlUQ,Foundation Room is an upscale lounge w/ full bar & fine dining. Membership is not required to visit the lounge or dinning room.,inside,Foundation Room is an upscale lounge w/ full bar & fine dining. Membership is not required to visit the lounge or dinning room.,True
aLTyICWL8SlIch2V9EFgng,rZ2Uygsn6vmnUIAaN_DIzQ,"brussel sprouts, shrimp taco, quinoa salad, grilled vegetables",food,"brussel sprouts, shrimp taco, quinoa salad, grilled vegetables",True
XtlSn5JOkkHmRLjNJgHyeQ,24f-qQokEN2UvBNHMWLm3A,Upstairs dining room,inside,Upstairs dining room,True
EiLZSaFIzmlSZkvicyQjsQ,OjXIRs2Gm4H6hWo4bC7Qvg,,inside,,False
VcnWuS9hwtHqbL2QrWiZOQ,8kh6Z3c8UHQKmsy0_TbOnA,Jaggery Scallops,food,Jaggery Scallops,True
sdnDfcIyUX5RINRNMa5xYw,UeYZgcORV2Veo_BZzdiaTg,,inside,,False
qhfWU14zPs19KLCpatUdYQ,wVrJOXjRrPKIfZbNnrl3ow,,food,,False
0l7frZp9vDIEfw-ZwPj0ZA,Fj16uG6BNZOq5K8mS2HHiQ,,food,,False
G4Iy0gFRE8vB10tChH9ALw,y2_lmJ3q-cVVR85ulsz45Q,,food,,False
Gz8Q8Ck_AXURglDnCKpbww,n8HfcZKc2gmoDQkSI3Csag,,food,,False
Pia8lMErAEU4v66anPlKvg,6a4gLLFSgr-Q6CZXDLzBGQ,rabbit & dumplings,food,rabbit & dumplings,True
5ZX3UNVEqnxQRopqzszTcw,BjeHLwKOlHyV6DJgmZxAjA,,inside,,False
rMPYtxKYrFU3ej_E-MDtng,agRssYozLGjGEsBZAo1Cbw,,inside,,False
ycggEQ8L4M1xJ7Ws_bdtTg,aeIWVa6G54UUo6yloJkyJg,Spinach Spinach & Artichoke Dip,food,Spinach Spinach & Artichoke Dip,True
LiXByDOazWdy9rChNysF4w,8kh6Z3c8UHQKmsy0_TbOnA,Dining area,inside,Dining area,True
67WSTxznh6w88e0SBW55dQ,_ab50qdWOk0DdB6XOrBitw,,inside,,False
oC_qQAGrGgKJ4PbNb9NR1A,VQcCL9PiNL_wkGf-uF3fjg,Baked Gulf Shrimp Tortellini and a French 75 with Gin,food,Baked Gulf Shrimp Tortellini and a French 75 with Gin,True
qkZ_n7t8MbHI3aJp29CNIw,F_3AV0KEJVuDKa3AFWbXnQ,How sad on a nice day #cheap,outside,How sad on a nice day #cheap,True
2hqXATFGtU2Cgcrkf4C0Mg,WXgV2lOUgas7DzTLeDau-w,,food,,False
Z57TujqAb3n4q9otDQ3KdQ,j4kYliTkKf7k-oDqVgyXYA,My view from reclining seats - nice eh ?,inside,My view from reclining seats - nice eh ?,True
zAHWyK3eKETmwPWNTBhCPg,PVMFX-X4t_vDAR511R8qFQ,"I love the noodles eggs veggie and the shrimp are chicken options. This dish is rich flavor, and will fill you up.",food,"I love the noodles eggs veggie and the shrimp are chicken options. This dish is rich flavor, and will fill you up.",True
BimD-wwclAxWvIH_rIPTnA,ObZu0-S1VAqAuCbAF5AFvw,Salmon and grits with asparagus,food,Salmon and grits with asparagus,True
jUJ7DDCDGLBP-4VgxU9YGw,VaO-VW3e1kARkU9bP1E7Fw,,food,,False
pXWqMjz1JHcsdMFI4yRoEg,_C7QiQQc47AOEv4PE3Kong,,inside,,False
FPvIc0A8uLF7X4VvXVZ5mw,o_RABYkPwqfA_s8CLYr80w,"314 SQUARE INCHES, 314 bites, half Shrimp Remoulade & half Meat Monster; very affordable at $20 but the crust gets soggy and sauce is bland.",food,"314 SQUARE INCHES, 314 bites, half Shrimp Remoulade & half Meat Monster; very affordable at $20 but the crust gets soggy and sauce is bland.",True
-CFK7OQWYAm8W7PIjX7_DA,VVH6k9-ycttH3TV_lk5WfQ,,food,,False
ME4oyABN8Xo6yNw3VlsXaQ,YxZJXr_a-Oie6O-Lk9C6zA,"Another Broken Egg Cafe Granola, Fruit & Quinoa Power Bowl",food,"Another Broken Egg Cafe Granola, Fruit & Quinoa Power Bowl",True
QQNFR5KLOWsOe7YAASg26g,jffDUOQc590Bne25gS-aTA,Hurricane,drink,Hurricane,True
Pf-m4hgdTiy4cf2rcX-9oQ,FlDkxuO6MGrW7x1OJTtJew,,drink,,False
aP7rR_UsFAivITX_E3PN3g,bjxpXg1gOwHsN_yaVzJCWQ,,outside,,False
W22A9H6lttifT7vjTMk9Bg,Gq2o0at0DYCdOwWeDGDHFA,Just a random Wednesday night.,inside,Just a random Wednesday night.,True
WNe5Gda5SEPkHqr8hHSk8A,dSv7qHrkYF4nmQQA0QRP_g,Really great time.,inside,Really great time.,True
qTUee6fUSMytJWgbKxqcCQ,HEf0QXnhxrcIWxRfAbQ2iA,"Saba, New Orleans.",food,"Saba, New Orleans.",True
YY1mv5GH1K-dIkSns6v2uQ,0vi741BLMGl2QPeTXWeG2w,The chefs were fabulous and the food was out of this world,inside,The chefs were fabulous and the food was out of this world,True
dHCZxbXo404uMK52MnpT-g,c3gwn7_ukRwGGIghHLi-UA,Seating,inside,Seating,True
siDrsCEoR-kCdf6GmnqF7A,fKAxmycMFwO9qWVUAOQzOw,Spinach & artichoke dip.,food,Spinach & artichoke dip.,True
mCYH0_SjW9T428baei1g_g,gVw224_IlTrx3KHEgFBtMg,Nachos were so good. Beef and beans.,food,Nachos were so good. Beef and beans.,True
iDFZND19d7P2IJZJe2niIg,Y2Pfil51rNvTd_lFHwzb_g,,food,,False
MWXp8Z3is3wcFwHB52cSPw,N1Kv9Uxx4ZHeooGcpNe_RQ,Live band - what personalities! We were all laughing out loud!,inside,Live band - what personalities! We were all laughing out loud!,True
kfXBlFM0ZVzA1N6e53QbYQ,fMLHS-Nqwjp9gFrcVqJ2LQ,BRAS,inside,BRAS,True
AFl4GDIHmv0DqklXt50Liw,Q1hBOIqr_p6MRnMLawz6cA,Roasted ingredient salad,food,Roasted ingredient salad,True
f45Uz9cu74LCYaSWZdLLtA,UnQriKTiNsYnyPE3Rt8lTQ,Half Dozen of Oysters with all the fixings,food,Half Dozen of Oysters with all the fixings,True
u47SaQxHw4tKxIcoucY2tA,rvF-BwyaCHeb30u3Xf7FbQ,,inside,,False
KkdI7vOR3okqaBvXmuPRFQ,PcAMh9bjVHVB2dscm1F4FQ,Chicken Yat Kai Mein,food,Chicken Yat Kai Mein,True
66JkKfX3c24ESA9byOvUgg,c-iKAO2GBzSKjm7y1Oljcw,,food,,False
266mCRfyiCP6LiAJNCmXJA,iXPEyHqvaDUWLn4pw-58Fw,Bar where you order,inside,Bar where you order,True
LrE_McAdV-B2MngUbjCeNw,FzU5a6v8jhFP2-tj2tXBMQ,,inside,,False
UP3uWBA3I96SHh3CCrWsGw,ECOUuwE5H1HHE8xBfNAjFg,Cane Glazed Ribs,food,Cane Glazed Ribs,True
4CmQdbSCc8trTPjDRaLKfw,M2h3vq8WeSiQAmyJtrPvbQ,The cru,inside,The cru,True
wvB1qOaF5ZtvxT6AYNSY8Q,iSRTaT9WngzB8JJ2YKJUig,Jerrys Jambalaya and Cheese Grits  $15,food,Jerrys Jambalaya and Cheese Grits  $15,True
VV5bnpzJLnWdrNFxIXg7gQ,WqteSM1GLr8FXefQcIqT5w,The bar area is very tiny & adorable..,inside,The bar area is very tiny & adorable..,True
N4N0DPZcQI3CKtwmwJumZg,_C7QiQQc47AOEv4PE3Kong,Tut tle Soup,food,Tut tle Soup,True
TPIeQT5NbnZ1K9OBrE_gcw,OX3ArWSP85bK4cdk51tdmw,,inside,,False
uPyjJRLu0sEUBxGBAPqKvg,8uF-bhJFgT4Tn6DTb27viA,Cereal + Milk! So yummy!,food,Cereal + Milk! So yummy!,True
U0w9TH_jS5yxkd1cujcdhg,ECOUuwE5H1HHE8xBfNAjFg,,food,,False
SwjqC_mhv0Taa_MRpo3WQQ,kSS2nvAscVe9dHwihJVUiw,,inside,,False
MTmGOIP-0JUr5Q98GWQ6ag,WqcYEk8bGpAi-fKtH-kAoQ,Deviled Crab.....good but not stupendous. $16 a bit steep.,food,Deviled Crab.....good but not stupendous. $16 a bit steep.,True
1A3jLDfklP0_K0BP518yHQ,_h94BxrrFKPvzUIRx3Xkhg,Craw fish and a cold local beer!! Right on burbon st.,food,Craw fish and a cold local beer!! Right on burbon st.,True
xu8gDstlFaSe7PpTKuJsQQ,RPEMUwN_CDRRToQ_7hxsvA,,food,,False
LGZKDv0xik9O4BdiAI8VFg,P9xNwbMStRsHsVc6K5PDpg,Gator sausage benedict with fruit. Latte. King cake crepe. (Instagram: @ae221),food,Gator sausage benedict with fruit. Latte. King cake crepe. (Instagram: @ae221),True
yVJjlNPS6GMLx6kwY7Eydw,-UEeCTgxud4OGWshX4x-jw,,food,,False
5Lfw72w6-QVJB23gSbVtKg,eCikDKFbaeYVNdCD2beX0Q,,inside,,False
2pw933fDbGdhV-2d1VVlng,7NEIGT2rccjoojzMvmKCzw,,food,,False
F8CWToUns87LOQZ7Py7PHg,6a4gLLFSgr-Q6CZXDLzBGQ,,inside,,False
orGFyUK9kbRHYbKpc2HhXA,CG1Bb2MTraJYTHCPFm72XA,side of bacon,food,side of bacon,True
yYx-6Lcwy9rnSrjrm3Wbqw,M-6AXSgmDMYcWsF442mzzA,Crawfish,food,Crawfish,True
sYTMHvBez4E22d5B7Q9sog,Q6BQcgabriKd5wPxvzOIWg,Amazing desserts! The eclairs are amazing and I don't even like eclairs,inside,Amazing desserts! The eclairs are amazing and I don't even like eclairs,True
sBWXX6QY3kHD9D5BHi89Nw,EC20rN7JtmAPIxcw3MTzcQ,Heaven,food,Heaven,True
3MAHv0DL5k5wLLgUrg232Q,0AQJ-QTu7GtxaP4SoD07yA,,inside,,False
_DeTpsRJs92vAXIdA-ZwPg,A0DYN5wxygYnX_sL3HygvA,,inside,,False
MGxMUuLazxYCH2TeGcbmdQ,4cdS6DLtYIQfcpe5w_PyyQ,,inside,,False
GxHemrSj79bwQMdj1uFsBA,Qlmusk0BBY0kMOd8Y96H4A,"Dont forget your ""to-go"" mimosa",inside,"Dont forget your ""to-go"" mimosa",True
utkDnVjISbvWUcw2FsowWQ,-1XSzguS6XLN-V6MVZMg2A,,food,,False
8l0SOm9g8tKphxoWcegyoA,qeBFhxtnBkkT6HU9Meix0g,Cauliflower salad,food,Cauliflower salad,True
gywq9Z1toYNkUV0iFJUhxw,2HMf3ewAeMaeDsadJuL8DQ,,inside,,False
HmpCUF3DmyJlQG5wsXx-Sg,OEOpxiewgI7Sr2de0LVuMg,"Bacon, fried egg, spinach and Swiss cheese (custom).",food,"Bacon, fried egg, spinach and Swiss cheese (custom).",True
6BDIi_MRHB80gGPp_LFx9g,ta5Oi3sezvn4H299MbtE8Q,Check out the hand!,inside,Check out the hand!,True
ZxkS4jbptlpSBmvG8WJ2WQ,ChlcxTEoWBQJXJ2Xb2vm5g,,inside,,False
G_KwtwihZh3xhZApP_oOgw,7pKzyzCFC7LpX82sM-0aMg,No cover. Cheap drinks. Awesome band!,inside,No cover. Cheap drinks. Awesome band!,True
cVAZAu5PhghWUxyXJqnvAQ,_ab50qdWOk0DdB6XOrBitw,,inside,,False
goYlJK8tUeEyRF3kkySa2g,Q6BQcgabriKd5wPxvzOIWg,,inside,,False
D5nMP_fm4Z25a4JtDc5McA,d5IbvRTwnvmaHg_wiq0XrQ,"#TbT: One year ago. Brunch at Meauxbar: King Cake Scone, Beef Carpaccio, Louisiana Shrimp & Grits, Sweet Potato Beignets. #DustinEatsNOLA",food,"#TbT: One year ago. Brunch at Meauxbar: King Cake Scone, Beef Carpaccio, Louisiana Shrimp & Grits, Sweet Potato Beignets. #DustinEatsNOLA",True
ZzaDnlwZisH3fIFrrWPwQw,H6qwTMghkuxOoOHEheYo-g,Menu,menu,Menu,True
NGOcn5E8R4SbfoaxhWTdsw,1Mmo93UBNsaVW7OnpWDuQg,,inside,,False
36ED1rlJHjSuzTIUb3fzFQ,JhpRI9m71ybWHkAqRdL0Tg,The bar,inside,The bar,True
Wh0E8iNCeMlTYJMfe9d-ng,hxgHflucadUHaOsLbmTv1w,,food,,False
rPFcjSzo4dD6FCKbW_pRjA,oBNrLz4EDhiscSlbOl8uAw,Red slipper,food,Red slipper,True
rDmMB-JT9xHrGFqqJNROLw,TGXrpSGt1ZDXpnqJwP4EMg,,inside,,False
gxn7UuyRn_cejqNMUvNYJQ,LY6hHivaMJIPJNv_3oBIPQ,Loaded Fries,food,Loaded Fries,True
GOfT7xYZ7ex2mVQV3Q1tfQ,lo3zYtvPB6-iVok2C7HsGw,Gingeroo,drink,Gingeroo,True
VGEKV8N1uoOiXwsFfwytqg,Cbktlvci_z4HwdqPUW-5cg,Sirloin Burger,food,Sirloin Burger,True
MgtONvADbkDO_swKUJi0dQ,-lX4ufgPLYubI8rVxNM31w,Making our chargrilled oysters. The people here are very nice!,inside,Making our chargrilled oysters. The people here are very nice!,True
QJHQKsyoNOQl70EQFz__aw,Fd0t6Mc0uxUdhWzVwZSITA,,food,,False
hQrW4bnbRC-DByYvz3x-mQ,gTC8IQ_i8zXytWSly3Ttvg,Cochon muffuletta,food,Cochon muffuletta,True
Qz4EtFQSKjy4l9F9uP-U0A,SA10MB4CEw0YikMuhOxyYw,Isabel strikes again!  The perfect cilantro pineapple margarita.,food,Isabel strikes again!  The perfect cilantro pineapple margarita.,True
h6BPPO9ki-cyKNWMZf7W5g,CxAJ4hPYqvMjcTEtL19HwA,,inside,,False
Pz61VR9nxwTZKGCx2zR1TQ,ngosa7gVH134bQfXR5JboQ,Inside,inside,Inside,True
HhqeY295tmUDWWmKOoOzWg,yKAOohng_AJl22LgjBPl1g,,food,,False
ADI_r9GS92HW1t9JZaaBhg,U4X-tzwvTzW8uWxs2KIPtg,,drink,,False
uLeINW9pl_e3-uxRpzO2mg,z7q_oWGr3GlvYqfiTfeljA,Mac and cheese,food,Mac and cheese,True
e6MCtR1LYdy-ekn-CsYBMA,JLixvCikc5JYGcnvaqHoJg,Live music...,inside,Live music...,True
CiVdVISzP8pEH7P_Qs6H_w,JbxOWK2tMUkNmYPvjPBVoA,,inside,,False
JKW7XV8-YSRz7a8mzblQXg,xZileQFJ7h-0QKjtGc9xgg,,drink,,False
cbLNA5isW7HpH8EroPi7Ag,C7WUvmGAz_t4FE_ycOPGUA,Benziger Wine,drink,Benziger Wine,True
837vSd4kfddTliq-Axz6Zw,m5-FtgWRd4qA7j0vaOXiXQ,it's perfect.,inside,it's perfect.,True
UM3FqYiqqtgXzbmcNpjNSg,qiLvgdXkIjq0rw5HLYwxXw,,inside,,False
xWoAVtFSzzXp860qjlwhMw,_ab50qdWOk0DdB6XOrBitw,,food,,False
K6kUYrKiGulov8OKhhZ4Hw,AWnzFqIrlkLAKTc46_zmEg,,food,,False
8rNnyqj2lVTcNUTEpDzz-w,jar_5KMQZtgOseRdUN3L0w,Clean,inside,Clean,True
1cYmrg2rSNuxqL0QuUqNog,RPEMUwN_CDRRToQ_7hxsvA,,food,,False
0sfxy27KBjVUA3HacsCdcw,mhrW9O0O5hXGXGnEYBVoag,Alligator savory cheesecake,food,Alligator savory cheesecake,True
z4I3PZ4LPSrGh-mVM1TVdg,qb28j-FNX1_6xm7u372TZA,Front of restaurant,outside,Front of restaurant,True
JZLLiVl95bhMkqcuOojN3Q,g7uv5VJ645cCh0ofch6KTQ,Nice decor.,inside,Nice decor.,True
wbTFpA41KWjpc9Sf5dOIPA,ac1AeYqs8Z4_e2X5M3if2A,,inside,,False
dhxXsO8Fe4Be0jyzGdRSzw,zYyVEC0IF86xSHF3GFmvkg,Nirvana's House Made Tomato Soup,food,Nirvana's House Made Tomato Soup,True
7NP4PY2lUprA5dMYncmnZw,OEOpxiewgI7Sr2de0LVuMg,,food,,False
1YyzDp70u0DrB0qHvIuh_Q,1prfnyowzCR5lQGWQNep-g,Shrimp and wings combo,food,Shrimp and wings combo,True
56xko65soAjEk-SroVBg-w,PYJ7YSaMmHM_7C4WwOuFgA,Join us for breakfast / brunch 7 days a week.,food,Join us for breakfast / brunch 7 days a week.,True
U2y1_D4SrczA1nTSkY1-oQ,Y2Pfil51rNvTd_lFHwzb_g,Merch,inside,Merch,True
ZjmfzZ4_ykv_ianNG54W1w,FEXhWNCMkv22qG04E83Qjg,Busy back in the register for takeout orders,inside,Busy back in the register for takeout orders,True
rWdrxQy5vsnRp8kCJ-2Ndg,2px6TBM430hX0T49rm95yQ,,food,,False
nFojKaA0tciF3FfOMau5Qw,XEuryfYZwcivUtijaZ5laQ,Signage,outside,Signage,True
ed2rqF3o0xKgbpkQMIRgdg,Bj7DL3SwmYHZYqPduAsa2w,,inside,,False
JMRsbfzdnCqAJjvfGWECDg,Qlmusk0BBY0kMOd8Y96H4A,Old Fashion!  Excellent but make sure you ask for Justin,drink,Old Fashion!  Excellent but make sure you ask for Justin,True
19dJFwyeGX0pJnvoQ543kg,qi2MFcotB3YgiC0SJr2FmQ,Yummy!!!!!!,food,Yummy!!!!!!,True
_O2iFix_C0deo_MEsbxDkw,W-LtYDGHDF6j0I_810hzuA,,food,,False
7hBXPXZWgtq3RPr5YcvnnQ,EV4f9j7k5P3ItvJAGu5AWA,"Special. Softshell crab with crawfish, crab, artichoke hearts, mushrooms.  Amazing",food,"Special. Softshell crab with crawfish, crab, artichoke hearts, mushrooms.  Amazing",True
3OAkfBCQoglgRHAM3stGdQ,K8O71Tb6xcza0g1MU608ag,,inside,,False
nKKP14urcsy7C8w6--vuJQ,oLc7k78_YcDMnMCdbC-h1A,Love the mermaid in my cup!,drink,Love the mermaid in my cup!,True
QmP6EU9lqV2yKaTWr9huqg,0JmFfcBbIux_vauRNWzD9Q,800 Louisa,outside,800 Louisa,True
Rv8ic_QMpAukUpcJcZOYYA,FEXhWNCMkv22qG04E83Qjg,,outside,,False
om79O8DszqjrGMme3F6kNw,98UZXU82kKK0YZgPJhTpAQ,,food,,False
3Azi6jNSHvBLRffyiTrX3Q,KLLO4MTEI2mDwdakz51www,,food,,False
RQzXh6q9ODLbNFPapjrX6g,EagkHaaC-kUozD3MPzbRIw,eggs Benedict oyster and Korean sand which.,food,eggs Benedict oyster and Korean sand which.,True
XhV9xvDvAZKD9QjTsaoZ_g,FEXhWNCMkv22qG04E83Qjg,Hmmmm good!,food,Hmmmm good!,True
VdVVMJbrheMIiKg2SdjP5g,6a4gLLFSgr-Q6CZXDLzBGQ,Rabbit and Dumplings,food,Rabbit and Dumplings,True
OQTitjmYCYB2cbf1UtAKHA,YvrV_Tc9syF2Wch0HOIT3A,South of the border burger,food,South of the border burger,True
8mSqU_9_67ljP4zTNQx7pQ,tJhIqLwZnbBl5FKIChEIQA,Bar view,inside,Bar view,True
WFpPPu36oteiI8lKSqG6pQ,swVdc9piXvG0AXwL-F0GfQ,Charbroiled oysters,food,Charbroiled oysters,True
C4nxQdkp-MyZ5R5xinPquQ,GmXC3CBu172Bkb0c6RnO7w,Back private room for small party,inside,Back private room for small party,True
lk4uHmXxSxuv5OEKgW76Ug,I0I2mkCOPTYVSLpc8A8VVw,"Their specialty, the goat curry wth sweet potato gnocchi!",food,"Their specialty, the goat curry wth sweet potato gnocchi!",True
G7iKUdeHm3DEuSI4u_-ZgQ,sy9erwW0yTpjsTQ1eLtnUQ,,inside,,False
iFiwgFJ8f67KrnnGFSg71Q,oYF96W1boB-0E3g3i8U_zw,,food,,False
nORW6TIP4t9lVQN5hMVb9Q,yz0KWVamNhqiZGz7XTClzg,,inside,,False
p6XVxqpTJEHDOBmy3DGtrA,_ab50qdWOk0DdB6XOrBitw,Bloody Mary,inside,Bloody Mary,True
xQbhR2WsSATFaWgbEnPZ8w,6Ty-KKWq6hLZYW8DWEHYvg,Delicious,drink,Delicious,True
s1bwsexCdHT1F9lxS5OTgQ,WNhcS2zi4zAqA2TbduVINQ,,inside,,False
WIns660mUpjW3m_D1I9seg,_h94BxrrFKPvzUIRx3Xkhg,,food,,False
ascL8wma1mV6gV_2WdC9LA,_C7QiQQc47AOEv4PE3Kong,25 Cents Martinis,drink,25 Cents Martinis,True
7J8HuLDC_FBi6bE0_xoyeQ,qF8jkN4q4SajC4p4nKwjgQ,Inside,inside,Inside,True
pYSWeWl6AxbbJTnnTkXQ5w,U4X-tzwvTzW8uWxs2KIPtg,,food,,False
RKX8x5QRq7w-zF5fdo_L6g,j4kYliTkKf7k-oDqVgyXYA,"This is the outside, as you can see another big screen TV",outside,"This is the outside, as you can see another big screen TV",True
X0sDJ6HGMd4MCXSaSUWmpQ,LwBLK_hNI72tZYzuhYp0eQ,Bar,inside,Bar,True
HELDq4087vBxBLjpcblq4Q,DJ2M53a6j8biHM8dY5P6Eg,,food,,False
IvcO40J2_xvyTwD9otnW-Q,VQcCL9PiNL_wkGf-uF3fjg,Great bar area!,drink,Great bar area!,True
5h6du-KNVDq5a3Rqp5SCmg,4NidY2tw42l6iobbtai_kA,Roasted Louisiana Gulf Oysters,food,Roasted Louisiana Gulf Oysters,True
0jaLZ3yU2jz6VdJ9DC5yvQ,4NidY2tw42l6iobbtai_kA,Meatballs,food,Meatballs,True
5Hm1DhQKqI3TuECDh43Gow,4oLDVoc2BDh-zzbEDCN3_g,Large hand grenade,drink,Large hand grenade,True
Y7gOAgzcBzbapY2AZv6wYw,WclNCueEJrticBESo1Z1mQ,,food,,False
RQyX1TyOymNOnbVuAxuVMQ,hPd6uMCjNglnOwwHpkY5Tg,,drink,,False
jMHnem16hv-exd2A4D4Q0Q,UnQriKTiNsYnyPE3Rt8lTQ,Be al Grillades and Grits,food,Be al Grillades and Grits,True
pIxPUP3qwhq8X5O-utJTQA,j8JOZvfeHEfUWq3gEz6ABQ,,food,,False
cSZ4GHejrxkSZxlI_q9b3g,AZJpX5slpbZUTU9INbwu0g,Jalapeño Bombs..,food,Jalapeño Bombs..,True
2XBbtcTKkkBPN4AO2qpdBw,pDZWkTn-8qja2C4sZ6CLFA,Come see us!  Cigars and Scotch!,outside,Come see us!  Cigars and Scotch!,True
ylRtoE4e6JT476aYH1ZF0w,KKm0Fu_JVfxJ4MnSZr3B9w,,food,,False
vvTLdobC7CIXj9Fc4Pr_gA,K8O71Tb6xcza0g1MU608ag,"All of our imported beers from Germany, Czech Republic, Belgium, Holland, France, and Slovakia",inside,"All of our imported beers from Germany, Czech Republic, Belgium, Holland, France, and Slovakia",True
8Bv6pwdKeaPyGiZHOogQwQ,W73MZDetxHWJ3pkq36OpEA,,inside,,False
dYjvwv1HMk3uBYqQDVPuZw,KUxeF9WDiPZZguBEwwonbw,Come on in,outside,Come on in,True
VfIG9DccUt_XMexW09mpyw,mhrW9O0O5hXGXGnEYBVoag,Mahi mahi with crab and avocado,food,Mahi mahi with crab and avocado,True
DhxY2oARZ3OKJCnt6FRE0w,NYiL2534CAAbr-ynGVbhaQ,Oysters Sbisa,food,Oysters Sbisa,True
0VCqbY56RiW9KGzr5EBVmQ,hfbZ97Te3T4jeWN6GgsGrQ,"Fried chicken and biscuit, and half of the beet salad off of the brunch menu",food,"Fried chicken and biscuit, and half of the beet salad off of the brunch menu",True
KgRzzirMFDpV9VNoXX_35w,al3Ri6TEqa2rBzjHsn0T_g,,inside,,False
n8JuEpwvqZOTFMwZPhtv1g,FEXhWNCMkv22qG04E83Qjg,Powder sugar oh man,food,Powder sugar oh man,True
VSihcBbcVGcUHuC091T07g,PcAMh9bjVHVB2dscm1F4FQ,Dining area,inside,Dining area,True
tOznsH4NbCDYdRJ25-5tLg,fHYu0otyReBOVXb1WI_YIg,,drink,,False
aDeVUd1jjjp4w0zA_nyjZw,hfbZ97Te3T4jeWN6GgsGrQ,French Toast,food,French Toast,True
WU_V025Ftqi7U8rcweIFXA,EbLbT1sR9myTqzjF4mHrTw,Bar,inside,Bar,True
OrZRfJQjTE7muIr0V-wb2A,2DTkzhmMpv5fIPKheePClA,Milk and Honey ($9),food,Milk and Honey ($9),True
RpFZTa2zn3kK_gw8RPjKgw,YSGxbx26Kouq-c4Ttz3FZA,A weekly visit,food,A weekly visit,True
P8MP90vX02HC9yyAk97bFQ,VXiNWnWfvgof-hSiQpR7yQ,"Fried Pickled Shrimp - shaved fennel, pickled jalapenos, celery hearts",food,"Fried Pickled Shrimp - shaved fennel, pickled jalapenos, celery hearts",True
E2b1laRCh-8o53fMRVCj0w,6a4gLLFSgr-Q6CZXDLzBGQ,,food,,False
prKjwKOVuUBjDOcZW82J3A,-Tskf8WK17rb3ZfeFuRSWA,,drink,,False
wduSQKvgpucE4OZaXC3GsA,wqGkMLZVXc0pYVjr3zDrpA,Farmhouse Flatiron Steak with House Salad and Herb Roasted Potatoes $22.00,food,Farmhouse Flatiron Steak with House Salad and Herb Roasted Potatoes $22.00,True
E3Jx7e1_2KREOLxqC7ZNIQ,I6L0Zxi5Ww0zEWSAVgngeQ,Beignets! A long line to wait in to get them!,food,Beignets! A long line to wait in to get them!,True
C8dZ6XYpqwwT924wlTDw0g,CANuOWl6Z4soWkK2_1NWcw,,food,,False
vV_wcJnpZWbrwpC6jNEwGw,WqcYEk8bGpAi-fKtH-kAoQ,,inside,,False
Rge4M3a_Ow2Z1wQbJOLn_Q,M4OWJbaUD2qStF9eeYeNMg,BBQ Rodeo Burger,food,BBQ Rodeo Burger,True
JCm8TwTCzScvvJmy-BoFRQ,3qEjUW12sH6KOBm86ZDmTA,,inside,,False
D2FXr2TQAL95e7FJDEF7xA,Z3Dht_4zZMiRikprRRgWFw,,food,,False
LYRDOB2nObX-xaKSmAs8vg,DcBLYSvOuWcNReolRVr12A,,food,,False
AMlfWWhj0P6ti8xRRn5sDA,Z4PF4EtM12L7nwOHZHFJNA,,inside,,False
VI9PS5v3AafUXbSbiDvSXQ,_C7QiQQc47AOEv4PE3Kong,Busy no matter what time of day,outside,Busy no matter what time of day,True
zdGFpoDgtl-PcWc38GPErg,uR7G8I4Cef9D9R340TN24Q,Fresh Ceviche,food,Fresh Ceviche,True
l5y7bIH4BAXs4cgsergRiA,PGd06nrseC2YAIqP6S9gUA,Our server at the bar.,inside,Our server at the bar.,True
Nso4ymYksaOBhNcvVTDcKg,Crwv3yAmCFweHFKQJJez5w,,inside,,False
Hadt6ZzAPlvF6R8eaJ-7dQ,DcBLYSvOuWcNReolRVr12A,,inside,,False
4lUNTJGu9GVCBH0CfShoJA,joxy9N8aJv3_6h0aaYuTzA,,inside,,False
