user_id,review_count,yelping_since,useful,funny,cool,elite,fans,average_stars
Jc1uBHfkseKKbeTguZFyiA,15,2012-08-20 01:35:42,6,1,4,,0,4.47
5kl52hWOfpbRg2qGAtsSog,16,2014-10-09 21:11:09,2,1,0,,0,4.35
0KsxLP7_95pxuEdSdLfMpA,6,2018-01-13 14:52:48,0,0,0,,0,4.33
-1gWK5sFht-2XRvmgivuRw,7,2019-05-26 17:29:42,0,0,0,,0,4.71
6cAq7olmA_C0bnzt3HmoAQ,46,2012-04-17 17:14:42,13,2,10,,1,4.2
1jdkLfRTXwneTWwwozk-pw,18,2013-04-30 19:37:00,3,0,1,,0,4.28
kxteA_SOUPVEREIcc1kuMQ,5,2018-02-27 16:14:15,3,0,1,,0,4.0
5HiiD3CtGUWd025PXwPV3w,55,2019-08-21 04:52:02,16,2,8,,1,4.23
9xIjsCoxwqAAZyLO1C0frg,12,2017-03-13 22:34:15,4,2,0,,0,2.17
jnVJMf7tflSZOocdneGJUQ,7,2018-06-20 20:57:09,1,2,0,,0,2.0
inpKJPyLa1C_E-bjsh4Tdg,90,2013-07-29 15:30:29,47,8,21,,0,3.82
GNFm6sJ00tYbTmuuzbZ1AA,10,2014-08-26 21:33:24,8,3,1,,0,3.1
VDV0HaP1adx88E1Kq2sIXQ,34,2016-02-27 12:51:29,5,0,0,,0,3.38
WZ-xH5Tp6KkXmEOtaefiCQ,29,2015-03-21 17:28:12,9,0,4,,0,4.41
sjwJoebai0-jx_Bj4laMaQ,4,2020-11-12 15:58:07,0,0,0,,0,2.8
gmtJ8IRzRNQtnMvWTeR1Dw,9,2014-05-17 00:15:15,1,1,1,,0,3.44
8NJDY_VB_61L3ioV5cfPgw,20,2017-10-20 14:47:32,12,1,1,,0,3.65
fDY2qtutAq6Hs4Nfli9nrQ,32,2010-04-08 21:59:47,18,1,0,,0,3.59
4EO8al6ArR_V7tBBzyd4-A,7,2015-03-07 19:18:17,0,0,1,,0,4.71
ky_sO-qspUIZJ3TWnN8rOA,16,2014-12-13 21:34:33,6,8,1,,0,4.38
yXl5lMNicL0xdupFuayrsA,5,2016-02-29 17:34:34,1,0,0,,0,3.4
BDtP2I5yI6wIDwNGuuRCLw,24,2015-08-22 23:31:09,6,1,4,,1,4.04
lb4qdQZ8GTc_a2tAz9_mLA,7,2016-08-23 13:28:56,2,0,0,,0,4.43
6Zy6W40sFUDxm0OXvOW2KA,8,2010-10-13 02:38:53,8,1,1,,0,4.63
JER78J3uHtu4VYem4hodMg,22,2021-02-17 04:45:11,2,0,1,,0,5.0
qw7NJvaZYVqLWe4eyyzVug,10,2014-01-20 00:28:59,7,3,0,,0,1.8
qLzOO1deq9Pdbd-Dej0rTQ,6,2020-01-04 18:22:32,1,0,0,,0,4.83
H0dH-Lg9yhrRR6M2-qcg5Q,10,2018-05-28 00:44:27,0,1,0,,0,4.7
6yXHgHaCyQUb92PvJ9OP0g,19,2012-06-02 02:50:49,10,4,3,,0,4.2
G3xXCbk7HO27ADVSboFWdQ,19,2015-11-24 22:09:30,0,0,1,,0,3.63
yv3OpCBnge8YlIosItCe5A,5,2019-06-11 22:36:06,2,2,0,,0,3.17
XqE5wKCOGFQH7iKu-e0wHw,24,2014-10-27 20:01:02,26,7,3,,1,2.47
cVgYVUmkVOB_nfzNXfXbIQ,40,2014-06-24 15:49:36,27,5,5,,0,4.27
eOVEG_hd2ENdmlK6NqWaHQ,36,2017-05-07 13:04:18,11,1,2,,0,4.25
HmX-MNSARDFrcge0znoMJQ,8,2016-09-15 12:54:18,1,0,0,,0,4.78
KBkc6mRMp91CHM_EkTIyJQ,34,2017-12-24 14:22:18,2,1,1,,1,3.91
Cjp9J0IpKw2vahgQ2BsYjA,9,2018-01-04 15:16:29,6,0,0,,0,3.56
bQG-CTpR59NCUdKqZn1zHQ,6,2016-12-10 23:46:09,2,0,2,,0,4.67
STydgt3S_4qU294SLbG1RQ,43,2011-11-03 14:53:44,24,2,3,,0,2.8
XiSCqI-dPK-PjyMLy7paeA,13,2017-06-04 19:19:32,1,0,0,,0,4.62
f7VXzCht5wDQ93EHp2MX_g,5,2021-11-28 23:13:22,1,0,0,,0,3.6
5fUrmeKRUr24MiaWqY85iA,8,2015-05-22 00:01:45,6,2,2,,0,3.5
fninBitC-5T3BpFtj1jp4w,18,2014-06-15 04:27:20,0,0,1,,0,4.72
OVoxT97ZYqz8GqzWjVP7kA,6,2014-10-02 18:02:04,4,0,2,,0,3.17
5B8n_lPxZUgIAz8LpD4Syg,10,2014-11-18 22:00:18,6,1,1,,0,3.8
7CSf7alKMbXRj0eFvAS8aQ,11,2015-06-26 22:47:19,0,1,0,,1,4.91
DNmDnT95OjfuUYr_1q5y0g,45,2017-12-23 16:05:02,12,0,2,,0,3.67
KmEU-UGCmYsw7CFZTp47vQ,41,2014-02-19 02:11:49,17,3,6,,0,3.39
VRKuCyuCYZGzCpMankWH1Q,25,2011-12-07 04:11:27,7,0,3,,0,3.96
VZ6dyU2BEs-xCa8U5imU3Q,63,2019-01-10 15:34:29,9,1,4,,0,4.94
ehgey14f_gsLgxvuKSFIIg,68,2008-05-05 20:16:55,71,6,15,,1,4.32
tMVASnUJopl9LwvZp_jqDQ,52,2017-05-21 06:42:35,31,5,3,,1,4.74
t-hlI0J_oKueoSpXyOH7gw,18,2010-05-24 20:30:49,35,0,1,,0,3.05
jSpS9f7WprjzhellCWG67g,7,2015-01-30 23:10:41,11,3,9,,1,3.6
-jx0vH3iQz9o1qJDeDtMlA,25,2014-05-29 13:12:32,3,2,1,,0,3.63
igXmA553L1FF_JbXug6Ukw,5,2017-02-07 00:00:01,0,0,0,,0,5.0
4PY_gbmT7HTaqVhtk0dDzQ,47,2011-09-16 18:17:10,18,45,8,,0,4.27
-kDZaIK75ts-24h76Yp0nA,22,2009-11-01 10:29:56,29,19,4,,0,2.26
iWu7jPACu_QgMIB8v83Tmw,18,2012-02-20 02:05:38,1,0,0,,0,3.61
19Fcs5C2jzItNXrZ_iiBDQ,6,2019-03-12 22:23:46,1,0,0,,0,4.67
NsycZFUrbcJQLv2I6UlZ4Q,20,2019-12-23 21:53:18,8,1,5,,1,3.75
sw5Vb9Y36yQnWecSN278zg,7,2017-12-09 05:38:37,0,0,0,,0,3.71
unIoQaYMe26vYyfB8JkE4Q,94,2018-01-19 23:04:53,22,3,7,,1,4.19
y5wL6AxjOMJar2LFpvBVBg,12,2016-10-17 16:59:04,9,10,2,,0,3.07
VLX647d1VbXdsD-5YulkQg,6,2017-09-23 18:12:59,3,1,2,,1,4.83
e-DloYYPPWaMKzLsGv4ang,22,2011-11-21 02:27:26,15,0,4,,1,4.41
5wSGaMZW5HCc9FRIkQ4NDQ,20,2014-07-15 18:47:49,7,0,5,,1,4.9
XmaVvbVcUwBHaZjLdWguEQ,51,2012-07-05 03:25:59,23,10,6,,0,2.35
-2w3q1dDmT7SvxRJv5vL8g,5,2020-07-20 04:08:21,0,0,0,,0,3.2
ffdMgB3kYdyFGzCGoT4cYg,22,2010-11-19 07:25:36,3,0,0,,0,3.86
KfkbSecCIGZMkny6YqzxXA,8,2019-07-23 22:30:32,2,0,0,,0,3.13
WoHWX3zGjjZ-ettnI99fXg,6,2020-07-06 00:56:52,0,0,0,,0,4.5
J_kN7470eBlo0VGNE3Sexw,56,2009-11-30 23:27:45,67,33,40,,0,4.52
SxK6LjZsrX2S4ggYS6cW_A,8,2011-07-28 15:35:22,9,1,3,,0,4.0
65VMDG9AkvFr98yBcMdssw,195,2015-04-09 17:20:36,50,9,20,"2019,20,20,2021",2,4.28
Zn1bEjU2xY8SyILM2P6y-w,7,2012-05-12 22:00:52,12,2,2,,0,3.29
FjNggTfikD9HlnCKDNUypw,5,2019-02-14 01:33:56,1,0,0,,0,3.83
GVlf1b4j3dXz-Q80BzllEw,13,2015-09-29 13:36:24,1,1,1,,0,4.23
3m5eRrzWnw970waf1RYwpA,14,2016-07-07 15:51:09,8,1,1,,0,2.73
vRqf4pIWPdK3biG9drULOg,40,2014-06-26 13:21:58,50,1,27,,0,4.17
fAFaT6A_CfxgxMecVP4sFQ,37,2021-06-01 12:28:17,4,0,0,,0,4.62
EgarMSC8eYN6PX1RulJuJA,18,2014-09-17 17:57:49,22,0,14,,0,4.67
SraqlNVrG7_4nDKpstGRQg,12,2018-05-01 20:47:24,7,0,0,,0,3.25
PgEbKc0mfo6cNpOhnr450w,25,2012-10-14 04:10:11,20,6,9,,0,4.07
mJ9wK4GD9yVCFV15YIAnyg,38,2017-01-09 04:24:58,6,0,2,2021,0,4.32
sn1O6aTpGHVqWp10XNofdQ,12,2017-11-28 20:29:04,2,0,0,,0,4.46
7mAzrKGLyhCWS_nfxXpdnQ,12,2018-11-03 14:08:55,2,0,1,,0,4.38
3k4H7AudSyg62Qk1Vg81KQ,274,2011-03-23 05:11:37,298,65,92,,10,4.03
bJAEwL2083nnJGMYWJiqLQ,29,2016-01-12 18:41:55,5,0,3,,0,3.7600000000000002
1rY_DgF3qiRDmca2LI_dyA,28,2009-04-18 14:01:42,3,1,2,,0,3.18
L9LhZqJpDnWAGN55icyYUQ,48,2014-05-19 05:40:51,22,0,7,,0,4.17
fTMqzYSpaz5wuXMCFWHvMg,10,2020-01-15 13:53:04,0,0,0,,0,3.0
VxSZJ59kW9nmyK3klYF3UA,9,2015-01-04 20:22:51,3,1,0,,0,4.5
cLZSUkzn3L8enH4HeEDo7w,11,2015-07-28 01:26:46,3,1,0,,1,4.09
VkrOgH1dOKvJPdnbt4KqFQ,53,2013-01-10 21:36:28,8,1,6,,0,4.8
TBQD1W6pn8eA0wAcYi6w6A,7,2016-12-03 01:27:28,2,0,0,,0,4.14
Diz9BKnoGsEPDglJgIYTnQ,23,2017-06-20 02:35:31,7,2,0,,0,2.24
r9eQ5obtDFVoeOM-yU-3cA,15,2020-11-05 00:42:36,0,0,0,,0,4.73
XfviYb8Tw_n_S4BPocfI0g,16,2012-04-04 04:20:12,9,1,1,,0,3.5
cvxmo3prI3cVGZauKX2r3g,14,2015-03-24 13:03:21,5,0,3,,0,3.86
z6_Cd9Gs0AJLfmtyOJ7l4A,32,2016-05-04 00:02:26,13,0,3,,0,4.79
U435sm6fF2UDHA_IJja5Dg,6,2011-02-11 18:07:44,8,5,6,,1,4.67
gHcrECSvDQXQUgj0ftujGQ,22,2015-06-06 14:26:11,3,0,1,,0,3.61
DLd4X_N-QeKf7tWJIVW_5A,32,2019-01-29 20:51:39,8,3,1,,0,2.97
nbevUqGjzZZXMDppmXOCJA,31,2014-03-12 04:24:04,31,8,4,,1,3.88
ZxvetBwUfpwLDRKz646J-A,18,2008-06-05 21:10:57,127,12,22,,0,3.65
QaKadHj58zRd6OR7xk-1fw,12,2018-06-09 05:27:20,1,0,0,,0,4.83
oKjsPqtgEEDo1xH_IHQJwQ,22,2017-02-16 03:05:23,7,1,3,,0,4.46
5ILSensBe2pjD5b51Je_YQ,38,2013-10-18 00:00:00,7,0,0,,0,4.05
LdH3bD0gFWnvr5UL8Gzeng,9,2017-12-10 16:59:17,5,3,0,,1,4.0
QnOVIpHeALZQj_sD_OMr0g,28,2018-06-29 13:20:50,0,0,1,,0,4.83
_BkaT6IP5q802VnpCkmqKw,66,2012-08-26 18:04:43,7,2,4,,0,3.4
FLwOc3tcMcMhL3NywbfDgQ,11,2015-01-07 19:11:20,6,0,0,,0,3.5
h8Jmk2M5tffuMdA3uSqVSA,11,2018-02-02 21:17:31,5,3,0,,0,2.55
Zi-Kx9HRTQw0Q5ZZuGMY2Q,244,2011-12-24 01:26:56,61,26,26,,2,3.6
PcmMNZ5xPlVOqJ7VeYsXAg,7,2017-05-11 16:17:42,2,0,0,,0,3.29
10H0ByGqj-5aWASovSsaKA,30,2014-05-10 21:40:44,23,2,2,,0,4.31
eX8aibESz8JciqWI3UcY6g,11,2015-11-23 18:35:34,3,0,1,,0,5.0
4RjE7c_YNrWJTMuUmxUrzA,27,2016-03-16 21:13:34,12,1,2,,0,3.37
37gsXYGslOZmDxPOzi-n2w,36,2021-07-06 00:37:24,2,0,2,,0,4.81
XnxumikohFFktuIqUXFDnA,28,2012-05-07 17:08:34,1,1,2,,0,4.52
31FGrzbXG-HgpmC-By06ow,5,2015-02-06 13:11:19,1,0,1,,0,4.6
fyhD720sy25qvkGh8Rn1cQ,17,2019-04-14 01:10:53,7,1,1,,0,2.81
-h2_v_A9UhPeB0xB2pHvww,16,2009-08-10 05:09:37,13,1,2,,0,4.31
8a8PS6tjKgNnHh2CdLMcbA,76,2012-09-02 20:37:56,57,16,14,,1,4.3
JvWFZkoc_S0qoWPX1mnvag,66,2017-01-24 17:11:34,12,2,4,,0,4.09
s9A2eNJQFxSXYYcrznsLBA,20,2014-08-17 17:31:03,12,1,0,,0,2.62
Yr85Tn8fb8_Ppke1Y9RuWA,8,2016-05-14 21:22:13,3,1,0,,0,2.75
ibYd1YfMlGo-ybRcI09DAQ,11,2019-03-05 09:01:36,5,1,3,,1,4.42
N8wvuwqs6o8wntk3JOWnww,13,2017-11-21 01:54:00,2,0,1,,0,4.31
M7iqaK6BS0OwLDDSxs5Rkw,15,2015-02-17 19:07:53,1,2,0,,0,3.8
_7EiIZZUF0Q9wGFY5J2-xg,30,2016-03-11 21:42:39,1,0,1,,0,4.18
bNixdbr-6XQh5C9F0nB1lw,37,2017-05-18 18:57:41,14,4,7,,0,3.92
1h5kgPZU2HAvFiDwIJjTmA,20,2016-09-01 16:50:18,0,0,1,,0,4.62
1A4RDVg5mahqdxyoRQlYZQ,49,2011-09-01 11:21:09,20,2,14,,1,4.4
9NtvVsnQP8R4MZ18CjPy2Q,20,2012-05-29 00:53:51,5,1,1,,0,4.05
9x5jXEXAB-6R6ummj2WVjQ,9,2013-03-30 00:30:40,0,0,2,,0,3.78
BOAseSx0m6gBO6aopI1xug,8,2016-03-02 05:50:44,2,0,1,,0,5.0
3EFIdSoaR28g6puvrUTg5A,11,2012-10-13 23:41:19,8,1,0,,0,4.27
6bvPEL_SuY01_ZzfuXCaTg,47,2016-03-11 22:07:08,11,7,7,,1,3.57
TseQw6l-9q9Z5MwXGsBsew,29,2010-06-02 16:49:22,24,3,14,,0,4.08
Kp9_5se2FNOHEuRMXKl59g,8,2018-04-03 23:20:14,2,0,1,,0,4.5
_hlWRZjkgRJk_kqztUIIbw,9,2016-06-26 19:04:23,1,0,0,,0,4.11
c3loEb8PQQcLXvnjXE_e_Q,13,2012-12-27 00:11:41,11,1,1,,0,3.31
uQoIPcYEGFeEGbwty4UQ6w,9,2018-01-13 22:30:17,4,0,3,,2,3.89
HossU8ficpc_Idr-JTEnqA,8,2013-04-01 22:55:59,0,0,0,,0,4.11
781peA-xb7Jffci3RnxaBA,8,2017-07-22 21:34:34,1,2,0,,0,4.0
n8dRrEDIEhdJAaQ82kuD_Q,19,2017-07-16 14:05:17,5,3,1,,0,2.7
8zrVw8AeE1zQ1y5U6jjd1A,7,2011-06-03 23:29:39,15,1,1,,0,2.2
3Dh_S0WQChCQxUXnUCXXMQ,36,2010-06-19 17:33:08,20,0,4,,0,4.08
EJ6wfOkZEgZqAKm60WnBfw,51,2018-06-26 04:54:13,19,13,3,,0,2.8
VnQJR1ikkK3Lfv-_WOeNWQ,11,2017-09-09 04:50:50,2,3,3,,0,4.08
PnLZNjlzeCBzWY4sfuOc8Q,22,2016-09-02 14:57:58,4,1,0,,0,3.87
T4Dw7gIciNKN7mDfVeRE1A,6,2019-07-07 05:44:46,9,1,2,,0,3.67
gbg4mpelkbdZIa9Ay8sVHg,23,2021-05-03 19:27:29,4,0,0,,0,4.22
KMbOOSmXSCfiX9XX1UMeeQ,6,2018-11-04 20:20:06,0,0,0,,0,4.67
HvNcYbsL-OmSf4OOWjw_gA,19,2012-12-13 00:02:40,5,0,0,,0,2.12
fFAETY3XtD_UJfvqtfKerQ,152,2012-02-29 03:01:07,54,9,10,,2,3.4
isbutT91xhdmW9Lv9wfTRg,7,2021-06-01 21:31:14,0,0,0,,0,4.0
U_QXBJ3-nxXN8l9cYrV7dA,22,2011-07-03 13:39:50,149,7,47,,0,3.0
CFsUceRC2DekofRu-eajZg,8,2016-02-22 01:42:25,0,0,0,,0,3.73
hI0R4_Xph2eWfTYDDb1Mcw,36,2016-05-20 06:43:00,7,1,1,,0,3.73
K2MWvMmVx-U3ITiEf5_ZJQ,6,2017-06-10 04:37:42,0,1,0,,0,3.0
9VdDPfqJJkrZzcfQPHZWAQ,25,2010-11-04 03:31:46,14,3,3,,0,3.42
vNuR9o7uBUXQf2nt9S0kBQ,59,2011-11-16 01:00:05,55,13,9,,0,3.43
lEfRPONLpt_og6My9mmBVg,27,2012-09-26 12:23:26,2,2,0,,0,4.81
J-ixmqxAjzM8pJYEB4MggA,43,2016-12-12 05:05:00,10,0,0,,0,3.64
oTu5gvewXPtME6se1OeMfA,9,2018-08-17 04:53:07,0,0,0,,0,4.0
2BHqceSsKmNVzcFDxwvd8Q,52,2012-09-07 15:44:40,10,0,1,,0,2.85
hRF9Uiowv9QRFhETnlcDfw,8,2014-03-11 20:02:00,0,2,0,,0,3.11
l90C2trRvq1VwBUfCTe3Zw,10,2015-12-22 18:03:21,8,2,0,,0,3.45
UdoBRr69TgoJIdGDE0KfDw,12,2018-03-29 12:55:40,0,0,0,,0,4.08
d7H0Efx_lpPKwWYAGExzFw,7,2010-11-09 17:29:12,7,0,3,,0,2.57
x8RtrIyKR7rqnAcbdwtYGA,100,2010-02-16 17:28:47,32,5,10,,0,4.07
imINxn9Q__xZ7VUk3JzX0Q,98,2010-02-24 07:39:41,84,27,19,,0,3.43
dHQh2Q85yIBR6jBwv6eShw,22,2019-03-23 17:02:19,3,0,1,,0,4.29
Vn7jjxj_6FTesAabimAQSA,7,2019-01-26 21:48:35,7,5,1,,1,3.86
VifJ_QF4-14fvb3-L-NvuA,12,2017-05-30 03:04:46,15,0,0,,0,3.33
VRynshIpr8aAdhr3YADccQ,26,2015-05-30 03:02:07,12,4,2,,0,3.79
pLXE2ND4mVxG8D_RGnusxg,6,2016-04-19 21:27:43,9,0,0,,0,4.33
YXBletL-BaCMeouVOjfHVQ,7,2018-07-19 16:38:03,0,0,0,,0,4.71
YUc5Ex4C59ZPuzbe7UbqrA,15,2012-09-10 17:28:32,21,22,16,,10,3.61
RSMQRuLylkzpqJTUMOGSRA,7,2015-05-22 23:54:07,2,8,0,,0,3.14
06yIdOIAMTfV2wdrxmcSQA,40,2015-04-29 13:11:52,28,3,10,,0,3.4
kqxcmoHCmOR4yu4G3Tnleg,26,2014-09-14 15:42:17,20,5,1,,0,4.04
kTEE0XnVrNS14cdeH4bq1A,60,2019-08-17 17:11:36,18,49,15,,0,3.65
brAxkUjbfyIh-VBZPJfdsw,8,2013-04-15 19:47:04,19,1,4,,0,3.88
AMGlIeXuTsxn5RbJfdwnJA,10,2015-05-13 19:03:07,3,0,0,,0,4.8
tktNh-p7CQex8XfiD_8Acw,8,2019-04-26 16:17:31,2,0,2,,0,3.88
OtY0zVowVlUVLivA8GXXDQ,167,2012-08-08 18:55:54,71,9,16,,0,3.74
9otaA2lfjhMw0yCNRPfHqQ,94,2012-06-01 19:54:21,61,19,8,,0,2.54
ycY6H7FoIkvTs4DWfTnR2w,63,2012-09-14 00:40:30,12,4,4,,0,4.34
6eYTTsB6rKj6Nvn3ib_Z_Q,212,2011-05-20 15:40:46,261,40,45,,8,3.83
OOEnDwFMF2gM13rL4rC-SA,9,2010-10-14 15:51:10,2,1,2,,2,2.73
gNfQY48SX1vfyheMti0a4g,202,2007-07-04 15:32:28,522,156,217,"2008,2009,2010",15,3.7
001zZJO-P1LgqnAswGlK9A,17,2011-06-22 16:45:13,6,1,1,,0,3.61
IrvnUb3WZxXGjZLvKAU6OQ,324,2008-04-20 02:29:40,484,143,285,"2009,2010,2013,2014,2015,2016,2017,2018,2019,20,20,2021",40,4.02
gvOuN8PAUJHOfbO03dOgUA,1152,2009-09-09 16:01:36,7698,2760,5964,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20",685,4.35
wRIE02C12BTZPxN5heZU1w,152,2010-04-12 20:17:26,148,62,62,,6,4.02
x3JNYrefft0orFBk7Kwg_Q,58,2011-05-19 22:50:24,25,7,21,,5,4.77
64WeK_PZ4wRmMfkFU2aqzw,176,2010-06-15 01:09:08,172,51,23,,6,3.57
ffUBPJoyVnco3VhNa0EYgQ,142,2010-07-12 15:58:47,117,45,66,,2,4.59
K_Nna7dDwZ1MJOdeoJkavg,380,2009-05-08 18:10:10,705,430,198,,8,2.23
tEgx5fDYUbEP9jMdy5WFdw,92,2007-07-14 15:34:02,226,167,192,2008,6,3.8
luktuZhAUmu8p1ZfBlvZ_Q,22,2008-05-13 22:30:32,16,0,7,,5,4.45
al5DImJ9D0a9CV1gltwBvg,14,2011-05-21 02:04:32,17,4,3,,0,3.71
30J7p68kndCCimbOGR64qw,8,2011-01-30 17:46:30,6,0,1,,2,4.0
XwYswGIJ4qnoJiESomIy7w,83,2010-06-20 23:55:04,64,10,13,,5,3.5100000000000002
knNksRU8B9tNncRSP_jb5g,87,2008-11-18 18:13:07,169,90,53,,4,3.5100000000000002
IsY8XApxUrv0gG4LRx1mdg,163,2007-05-12 03:20:23,333,85,132,"2012,2013,2014,2021",9,3.71
QRct3UqXzD3YUMpyNmrbGQ,11,2008-08-16 21:02:13,0,0,0,,0,4.55
FqeFQr4tTf9FnzqCHDYCSQ,43,2010-04-20 15:06:58,26,5,6,,6,4.05
AyQpuoHu2iiesh791LbAqw,84,2010-10-23 22:17:07,75,14,24,,6,4.05
qruOUB36ZPf9zztkemL2pw,724,2007-11-25 19:52:18,769,248,333,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",30,3.87
mUErPr1AnwmoqsT1wSqgZQ,141,2006-12-10 00:39:28,110,22,23,,2,3.43
4MstRk9gdfnrry0mod3H8Q,8,2010-07-31 02:10:52,15,4,9,,3,4.13
6SPN3Jrt1faImv1n5IiSIg,117,2008-12-30 03:51:49,132,37,52,,6,3.41
kIg2NBWP91M-O8zymKxvBQ,205,2007-01-10 18:50:37,308,171,160,"2007,2008",9,3.41
8skqDfHpPXE6LdJq1gTOag,201,2008-08-30 00:16:11,480,76,164,"2010,2011,2012",14,3.92
MDsrQ8PtiYWkcGvlVqb8sw,558,2008-02-28 15:24:57,535,220,377,"2008,2009,2010,2011,2012",22,3.69
XgCBzxoBgTq60lBpg4dqdg,300,2011-07-09 15:11:00,1115,536,764,"2013,2014,2015,2016,2017,2018",27,4.0
cyJsilA4llNkwFYOCLSIzw,859,2005-10-07 02:43:25,1313,538,693,"2006,2007,2008,2009,2010,2011,2012,2013,20,20,2021",58,3.44
LH-kfXmkDtT6fkT9MQBWEg,392,2008-12-09 03:01:58,573,131,241,"2010,2012,2013,2014,2015,2016,2017,2018",18,3.47
lPXKwqTpRQMRtpryLw9www,80,2008-10-11 18:02:00,150,88,49,,7,4.19
n3VQNx3FBSwcwQdQKL3-jQ,43,2009-04-01 20:26:05,26,20,16,,0,4.22
y2A7y4RbBj4Zxt8dSWUEwA,293,2011-04-06 20:57:19,484,208,251,"2011,2012,2013,2014,2015",14,3.36
OyhSmVQQ_Ld7dL-QSk2T_g,170,2011-03-09 17:44:09,143,15,78,,11,4.39
h12u66eBgpLFYmcwnWlFqg,150,2009-09-13 17:15:44,84,48,39,,2,3.89
iZUuHYEVnRMCY_65rBAmwg,228,2008-07-22 21:12:17,280,123,141,"2009,2010,2011,2012,2013,2014",10,3.87
xLoEhU6zvFzcc0erH7gfyg,341,2008-01-27 17:27:27,969,319,674,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",40,4.13
RB-HVe4CD9l9rTr6v61Zjg,28,2010-06-21 14:41:34,42,4,5,,6,3.59
dxXC4MRVeJiwEgV6Aqm9kw,6,2009-06-18 17:47:48,5,1,0,"2009,2010",10,3.05
niU6QP-K4tQSvQqNZfsLTg,44,2008-10-10 21:57:40,51,11,18,,1,4.11
VNDUbw4bgzQioxIU3R4Tug,68,2009-06-03 15:32:15,103,14,34,,3,4.12
M0vatuTODvNEFTQUL0fn_Q,85,2007-11-08 18:51:17,82,54,67,,3,4.26
A22bUW4KtNl_NN0d_s_4Sw,781,2008-04-18 15:01:22,1339,463,503,"2009,2010,2011,2012,2013,2015,2016,2017,2018,2019",62,3.73
SIQlqG2fI-jFp-eOTJ5P5g,351,2008-12-16 00:34:03,630,137,344,"2015,2016,2017,2018,2019,20,20,2021",30,4.6
vwd7tQq9CZ4GFc5-2cOI9A,71,2011-05-05 18:24:14,128,44,55,,3,3.94
KmqivnDXe3mVjBtp9ZxkOQ,492,2008-03-02 02:26:11,637,408,350,"2009,2010,2011,2012,2013,2014",30,3.79
_X3n1urHlqrfjVikWT711g,84,2011-03-18 14:39:11,58,15,14,,0,4.01
FSZutRw4loxBC6dtCStA-Q,11,2008-11-22 17:34:36,10,2,2,,0,3.73
yDy5BU1MMcbpKIdyfVRqLg,73,2010-12-08 15:20:09,33,9,20,"2019,20,20,2021",0,4.65
8WS7u55XFL2NVQHUT0iWeA,126,2010-12-28 21:57:53,74,15,17,,2,4.3
Osx2yRKabYk9FVR5HDvJJw,23,2008-04-07 04:43:24,44,1,12,,0,3.91
R2-tQdbMS8MVQc6MGUTbLQ,378,2011-12-30 05:36:21,522,67,255,"2017,2018,2019,20,20,2021",9,3.98
neKcTG0O8NIFygEqyagO1Q,59,2011-04-21 15:54:38,85,8,13,,3,3.58
XR2e_mey87Wzc144KSrxvQ,19,2010-11-22 21:10:57,18,1,1,,0,3.63
VtUx5OMo20r7jXyqyMM1Eg,252,2008-03-20 22:36:52,239,95,83,"2013,2014,2015,2016",6,3.59
YpI-Xoac9dwvzBKq_PNMUA,203,2010-01-06 02:34:57,181,40,43,"2017,2018,2019,20,20",8,4.01
SmTuVt8VkYMf63AzUJp7EQ,119,2007-09-18 15:07:43,183,111,78,,2,3.57
FI8glj8Hpz0nfKvNPmJXXQ,135,2009-07-07 17:56:32,220,19,42,"2013,2014,2015",6,3.33
mW1qqZwGnkr6wN6-00aYsA,64,2008-03-01 18:01:07,96,42,35,,4,2.59
SNclkukeUwI7Yw5UA3FTSQ,70,2011-02-06 12:56:40,109,16,22,,0,3.68
LWNUaXWGtErY1-XtQiXueg,21,2010-08-20 12:46:35,22,7,1,,0,3.36
Aj1AqKmeo6Btyl-lRD-yLA,124,2010-05-19 17:18:32,320,66,80,"2012,2013",16,3.86
I2gY8zs8PFaLS-vQ0U-7sA,58,2010-04-23 22:47:15,120,23,43,"20,20",4,4.06
tWeUCcMgjui7pQURbD9riQ,52,2011-05-10 01:33:54,38,8,2,,1,3.12
z7b1pSOZfy1PoLKcQDILpQ,30,2010-05-07 18:35:37,5,5,1,,0,3.84
ClkXyrKWhOvbSdHQidI_0A,25,2009-10-19 04:43:02,5,4,0,,0,4.0
ZYld7Fqn0M-CgGDmWRRGvg,91,2011-12-29 20:15:38,118,19,31,"2012,2013,2014",3,4.13
2Nk9tERMTeS-PPJbJqcAQQ,14,2011-06-21 21:52:04,8,0,6,,0,4.19
SvLfidziDFPajc8UIW7h3w,8,2011-08-19 14:05:04,9,5,7,,0,4.56
4s9AVECSMF7gj2jWwAiciw,38,2011-03-04 04:41:44,42,11,14,,1,3.87
4Xss5QBrchVC1k045EdC1Q,104,2010-10-30 19:06:50,198,73,83,,1,3.69
rkoxxZZEehkIaVQ2arhqtg,80,2011-07-25 13:08:02,143,62,56,2012,1,3.31
fyEAeguxmsrJZKnhcJYg5Q,49,2011-09-02 13:25:18,30,7,7,,0,4.4
YjU1CZiGM2C56Cnzzd3Diw,370,2009-04-30 04:10:04,378,56,120,,20,4.4
HTtuDRhNwahRG8-P6PKYtQ,21,2012-05-08 23:21:58,19,3,4,,3,3.96
