business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,city_clean,state_clean,category_list,matched_target_categories,is_target_business,is_operational_at_snapshot
EmJF-xSIOaEEOWcK8UOBqg,Fharmacy Nola,2540 Banks St,New Orleans,LA,70119,29.9617582769,-90.0883127466,4.5,463,1,"{""NoiseLevel"": ""u'average'"", ""WiFi"": ""'no'"", ""Smoking"": ""u'outdoor'"", ""Caters"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""RestaurantsPriceRange2"": ""2"", ""BusinessAcceptsCreditCards"": ""True"", ""CoatCheck"": ""False"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", ""BikeParking"": ""True"", ""HasTV"": ""True"", ""GoodForKids"": ""True"", ""Music"": ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", ""DogsAllowed"": ""False"", ""RestaurantsTableService"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsReservations"": ""False"", ""Ambience"": ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", ""GoodForDancing"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""BestNights"": ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", ""Alcohol"": ""u'full_bar'"", ""HappyHour"": ""True"", ""RestaurantsTakeOut"": ""None"", ""RestaurantsDelivery"": ""None"", ""OutdoorSeating"": ""True""}","Restaurants, American (Traditional), Nightlife, Bars","{""Monday"": ""11:0-21:0"", ""Tuesday"": ""11:0-21:0"", ""Wednesday"": ""11:0-21:0"", ""Thursday"": ""11:0-21:0"", ""Friday"": ""11:0-21:0"", ""Saturday"": ""11:0-21:0""}",New Orleans,LA,"[""Restaurants"", ""American (Traditional)"", ""Nightlife"", ""Bars""]","[""Bars"", ""Nightlife"", ""Restaurants""]",True,True
7SfQg9aLs0Go_BT5C9NoKA,Brigade Coffee Company,,New Orleans,LA,70115,29.9219677,-90.1073935,4.0,10,1,"{""BusinessAcceptsCreditCards"": ""False"", ""OutdoorSeating"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsPriceRange2"": ""2"", ""WiFi"": ""u'free'""}","Food Trucks, Coffee & Tea, Food",,New Orleans,LA,"[""Food Trucks"", ""Coffee & Tea"", ""Food""]","[""Coffee & Tea"", ""Food""]",True,True
Bo_TnA3HGE12c7vJ91UCBA,Up & Adam Eatz,3903 Canal St,New Orleans,LA,70119,29.9734381331,-90.0984483404,4.0,35,1,"{""BusinessAcceptsCreditCards"": ""True"", ""BusinessParking"": ""{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': False}"", ""WiFi"": ""u'free'"", ""Ambience"": ""{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"", ""NoiseLevel"": ""u'average'"", ""DogsAllowed"": ""True"", ""WheelchairAccessible"": ""True"", ""OutdoorSeating"": ""True"", ""RestaurantsPriceRange2"": ""2""}","Food, Salad, Cajun/Creole, Coffee & Tea, American (New), Restaurants, Breakfast & Brunch","{""Tuesday"": ""7:0-15:0"", ""Wednesday"": ""7:0-15:0"", ""Thursday"": ""7:0-15:0"", ""Friday"": ""7:0-15:0"", ""Saturday"": ""8:0-15:0"", ""Sunday"": ""8:0-15:0""}",New Orleans,LA,"[""Food"", ""Salad"", ""Cajun/Creole"", ""Coffee & Tea"", ""American (New)"", ""Restaurants"", ""Breakfast & Brunch""]","[""Coffee & Tea"", ""Food"", ""Restaurants""]",True,True
HUcjSm1Lxdn8zSu-hQ7-sw,Cafe Degas,3127 Esplanade Ave,New Orleans,LA,70119,29.9803386,-90.0841949,4.0,352,1,"{""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""BikeParking"": ""True"", ""RestaurantsPriceRange2"": ""3"", ""GoodForKids"": ""False"", ""RestaurantsDelivery"": ""False"", ""RestaurantsTakeOut"": ""True"", ""HasTV"": ""False"", ""Alcohol"": ""u'full_bar'"", ""OutdoorSeating"": ""True"", ""RestaurantsReservations"": ""True"", ""RestaurantsAttire"": ""u'casual'"", ""BusinessAcceptsCreditCards"": ""True"", ""DogsAllowed"": ""False"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", ""NoiseLevel"": ""u'average'"", ""WheelchairAccessible"": ""True"", ""HappyHour"": ""True"", ""WiFi"": ""u'free'"", ""RestaurantsTableService"": ""True"", ""BYOB"": ""True"", ""GoodForMeal"": ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", ""Smoking"": ""u'no'"", ""Caters"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""Corkage"": ""True""}","Cafes, Restaurants, Diners, French, Breakfast & Brunch","{""Wednesday"": ""17:0-21:30"", ""Thursday"": ""17:0-21:30"", ""Friday"": ""17:0-21:30"", ""Saturday"": ""17:0-21:30"", ""Sunday"": ""17:0-21:0""}",New Orleans,LA,"[""Cafes"", ""Restaurants"", ""Diners"", ""French"", ""Breakfast & Brunch""]","[""Cafes"", ""Restaurants""]",True,True
u-wkhjV7CfvGJVY7hGULjw,Hilton New Orleans Riverside,2 Poydras St,New Orleans,LA,70130,29.9475061742,-90.0634539975,3.0,559,1,"{""Ambience"": ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", ""OutdoorSeating"": ""False"", ""NoiseLevel"": ""u'average'"", ""RestaurantsTakeOut"": ""False"", ""BusinessParking"": ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""Alcohol"": ""u'full_bar'"", ""RestaurantsAttire"": ""u'casual'"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsReservations"": ""True"", ""RestaurantsPriceRange2"": ""3"", ""GoodForKids"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""WiFi"": ""u'paid'"", ""RestaurantsDelivery"": ""False"", ""HasTV"": ""True"", ""Caters"": ""True"", ""ByAppointmentOnly"": ""False"", ""DogsAllowed"": ""True""}","Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces, Restaurants","{""Monday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Friday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0""}",New Orleans,LA,"[""Event Planning & Services"", ""Hotels & Travel"", ""Hotels"", ""Venues & Event Spaces"", ""Restaurants""]","[""Hotels"", ""Restaurants"", ""Venues & Event Spaces""]",True,True
_QPX4f_bUenUeOAU_Zkl-A,Smoothie King,2801 Magazine St,New Orleans,LA,70115,29.9260599,-90.0829514,3.5,7,0,"{""BusinessAcceptsCreditCards"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""BikeParking"": ""True"", ""Caters"": ""False"", ""WiFi"": ""'free'"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsPriceRange2"": ""1""}","Specialty Food, Health Markets, Juice Bars & Smoothies, Food",,New Orleans,LA,"[""Specialty Food"", ""Health Markets"", ""Juice Bars & Smoothies"", ""Food""]","[""Food"", ""Specialty Food""]",True,False
TwFOLcctyBEla1eklJs9qQ,Second Vine Wine,1027 Touro St,New Orleans,LA,70116,29.9681233,-90.0590219,5.0,46,0,"{""Caters"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""WheelchairAccessible"": ""True"", ""ByAppointmentOnly"": ""False"", ""RestaurantsTakeOut"": ""True"", ""BusinessAcceptsBitcoin"": ""False"", ""GoodForKids"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsReservations"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""NoiseLevel"": ""u'average'"", ""BikeParking"": ""True""}","Food, Education, Tasting Classes, Bars, Beer, Wine & Spirits, Wineries, Nightlife, Wine Tasting Room, Wine Tasting Classes, Arts & Entertainment","{""Monday"": ""12:0-23:0"", ""Tuesday"": ""12:0-23:0"", ""Wednesday"": ""12:0-23:0"", ""Thursday"": ""12:0-23:0"", ""Friday"": ""12:0-23:0"", ""Saturday"": ""12:0-23:0"", ""Sunday"": ""12:0-23:0""}",New Orleans,LA,"[""Food"", ""Education"", ""Tasting Classes"", ""Bars"", ""Beer"", ""Wine & Spirits"", ""Wineries"", ""Nightlife"", ""Wine Tasting Room"", ""Wine Tasting Classes"", ""Arts & Entertainment""]","[""Bars"", ""Food"", ""Nightlife"", ""Wineries""]",True,False
4pFrE7xGdLStUXWvs_-b7Q,Peewees Crabcakes On The Go,2908 Martin Luther King Jr,New Orleans,LA,70113,29.945951,-90.087921,4.0,103,1,"{""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""Ambience"": ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': False, 'casual': None}"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsDelivery"": ""True"", ""RestaurantsTakeOut"": ""True"", ""HasTV"": ""True"", ""RestaurantsReservations"": ""False"", ""Caters"": ""True"", ""RestaurantsGoodForGroups"": ""True""}","Seafood, Restaurants","{""Tuesday"": ""10:0-19:0"", ""Wednesday"": ""10:0-19:0"", ""Thursday"": ""10:0-19:0"", ""Friday"": ""10:0-22:0"", ""Saturday"": ""10:0-22:0"", ""Sunday"": ""10:0-19:0""}",New Orleans,LA,"[""Seafood"", ""Restaurants""]","[""Restaurants""]",True,True
ugy0ufC46d_jm9TtY7YhNA,Roman Chewing Candy,5510 Constance St,New Orleans,LA,70115,29.9199492,-90.1166915,4.0,13,1,"{""RestaurantsPriceRange2"": ""1"", ""BusinessAcceptsCreditCards"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""BikeParking"": ""False""}","Candy Stores, Food, Specialty Food",,New Orleans,LA,"[""Candy Stores"", ""Food"", ""Specialty Food""]","[""Food"", ""Specialty Food""]",True,True
yoQBK3OUDqWEFoUDE5lM4w,Pere Antoine Restaurant,741 Royal St,New Orleans,LA,70116,29.9588384,-90.0641847,3.0,938,1,"{""RestaurantsDelivery"": ""False"", ""RestaurantsReservations"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""GoodForKids"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsTakeOut"": ""True"", ""OutdoorSeating"": ""True"", ""HasTV"": ""True"", ""Alcohol"": ""'full_bar'"", ""RestaurantsGoodForGroups"": ""True"", ""NoiseLevel"": ""u'average'"", ""RestaurantsPriceRange2"": ""2"", ""BusinessAcceptsCreditCards"": ""True"", ""BikeParking"": ""False"", ""WiFi"": ""u'no'"", ""Caters"": ""False"", ""HappyHour"": ""True"", ""DogsAllowed"": ""False"", ""GoodForMeal"": ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", ""Ambience"": ""{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Cajun/Creole, Restaurants","{""Monday"": ""9:0-20:0"", ""Tuesday"": ""10:0-0:0"", ""Wednesday"": ""10:0-20:0"", ""Thursday"": ""10:0-0:0"", ""Friday"": ""10:0-20:0"", ""Saturday"": ""8:0-20:0"", ""Sunday"": ""10:0-20:0""}",New Orleans,LA,"[""Cajun/Creole"", ""Restaurants""]","[""Restaurants""]",True,True
auv_gvtR7fZp9b0mkEbTIA,Bienville House Hotel,320 Decatur St,New Orleans,LA,70130,29.953824,-90.06526,4.0,167,1,"{""RestaurantsPriceRange2"": ""2"", ""BusinessAcceptsCreditCards"": ""True"", ""WiFi"": ""u'free'""}","Event Planning & Services, Hotels, Hotels & Travel","{""Monday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Friday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0""}",New Orleans,LA,"[""Event Planning & Services"", ""Hotels"", ""Hotels & Travel""]","[""Hotels""]",True,True
anac7hHydbKlNhekMYp9gQ,Exxon,704 Howard Ave,New Orleans,LA,70130,29.943559,-90.073448,2.5,13,1,"{""BikeParking"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""BusinessAcceptsCreditCards"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", ""RestaurantsTakeOut"": ""False""}","Gas Stations, Automotive, Food, Convenience Stores",,New Orleans,LA,"[""Gas Stations"", ""Automotive"", ""Food"", ""Convenience Stores""]","[""Food""]",True,True
fYz9PVDGjoLUb9qBRlSvfQ,Ike's Snowballs,520 City Park Ave,New Orleans,LA,70119,29.9834852,-90.10501,3.5,39,1,"{""BikeParking"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""BusinessAcceptsCreditCards"": ""False"", ""Caters"": ""False"", ""RestaurantsTakeOut"": ""True"", ""WiFi"": ""'no'"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Food, Ice Cream & Frozen Yogurt, Local Flavor, Shaved Ice, Desserts","{""Monday"": ""11:0-19:0"", ""Tuesday"": ""11:0-19:0"", ""Wednesday"": ""11:0-19:0"", ""Thursday"": ""11:0-19:0"", ""Friday"": ""11:0-19:0"", ""Saturday"": ""11:0-19:0"", ""Sunday"": ""11:0-19:0""}",New Orleans,LA,"[""Food"", ""Ice Cream & Frozen Yogurt"", ""Local Flavor"", ""Shaved Ice"", ""Desserts""]","[""Desserts"", ""Food""]",True,True
KXkwF6nFcuBLNmefkhUwKQ,Ro-Bear's Snowballs & Soft Serve,6869 Jefferson Hwy,New Orleans,LA,70123,29.9372128,-90.1972433,5.0,45,1,"{""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""WiFi"": ""u'no'"", ""RestaurantsPriceRange2"": ""1"", ""Caters"": ""False"", ""BusinessAcceptsCreditCards"": ""False"", ""RestaurantsTakeOut"": ""True"", ""BikeParking"": ""False""}","Food, Ice Cream & Frozen Yogurt","{""Wednesday"": ""12:0-21:0"", ""Thursday"": ""12:0-21:0"", ""Friday"": ""12:0-21:0"", ""Saturday"": ""12:0-21:0"", ""Sunday"": ""12:0-21:0""}",New Orleans,LA,"[""Food"", ""Ice Cream & Frozen Yogurt""]","[""Food""]",True,True
egMKUgvGqNXnid1pn5o3tQ,Freezy Street,617 N Broad St,New Orleans,LA,70119,29.9699796003,-90.0840580836,4.0,13,0,"{""WiFi"": ""u'no'"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsTakeOut"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""WheelchairAccessible"": ""True""}","Shaved Snow, Ice Cream & Frozen Yogurt, Food, Desserts","{""Monday"": ""15:30-21:0"", ""Tuesday"": ""15:30-21:0"", ""Wednesday"": ""15:30-21:0"", ""Thursday"": ""15:30-21:0"", ""Friday"": ""12:0-22:0"", ""Saturday"": ""12:0-22:0"", ""Sunday"": ""12:0-21:0""}",New Orleans,LA,"[""Shaved Snow"", ""Ice Cream & Frozen Yogurt"", ""Food"", ""Desserts""]","[""Desserts"", ""Food""]",True,False
xfmXbvTrtmfGxySJQ2TRXQ,Haiku Sushi,4430 Magazine St,New Orleans,LA,70115,29.92049,-90.102354,4.0,181,1,"{""RestaurantsReservations"": ""True"", ""RestaurantsAttire"": ""u'casual'"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""HasTV"": ""True"", ""WiFi"": ""'no'"", ""Alcohol"": ""u'full_bar'"", ""RestaurantsPriceRange2"": ""2"", ""GoodForKids"": ""True"", ""Caters"": ""False"", ""BikeParking"": ""True"", ""RestaurantsTableService"": ""True"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""NoiseLevel"": ""u'average'"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", ""RestaurantsTakeOut"": ""True"", ""OutdoorSeating"": ""True"", ""HappyHour"": ""True"", ""RestaurantsDelivery"": ""True""}","Japanese, Restaurants, Sushi Bars","{""Monday"": ""12:0-21:0"", ""Tuesday"": ""12:0-21:0"", ""Wednesday"": ""12:0-21:0"", ""Thursday"": ""12:0-21:0"", ""Friday"": ""12:0-22:0"", ""Saturday"": ""12:0-22:0"", ""Sunday"": ""12:0-21:0""}",New Orleans,LA,"[""Japanese"", ""Restaurants"", ""Sushi Bars""]","[""Restaurants""]",True,True
2ao0GD9qmbF6XjhfqDlkvg,"Chez Pierre French Bakery And Cafe On Harrison, Lakeview",141 Harrison Ave,New Orleans,LA,70124,30.00592167,-90.116865,4.0,35,1,"{""BusinessAcceptsCreditCards"": ""True"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", ""WiFi"": ""u'free'"", ""RestaurantsPriceRange2"": ""1"", ""DogsAllowed"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""HasTV"": ""True"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""NoiseLevel"": ""u'quiet'""}","Vietnamese, Food, Bakeries, Restaurants","{""Monday"": ""8:0-14:0"", ""Tuesday"": ""8:0-19:0"", ""Wednesday"": ""8:0-19:0"", ""Thursday"": ""8:0-19:0"", ""Friday"": ""8:0-19:0"", ""Saturday"": ""8:0-19:0""}",New Orleans,LA,"[""Vietnamese"", ""Food"", ""Bakeries"", ""Restaurants""]","[""Bakeries"", ""Food"", ""Restaurants""]",True,True
DvQ9LueDdw3u-eeROpcX0A,New Orleans Pharmacy Museum,514 Chartres St,New Orleans,LA,70130,29.9560373,-90.0649145,4.5,301,1,"{""GoodForKids"": ""False"", ""DogsAllowed"": ""False"", ""ByAppointmentOnly"": ""False"", ""WheelchairAccessible"": ""False"", ""BusinessAcceptsBitcoin"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""WiFi"": ""u'free'""}","Venues & Event Spaces, Arts & Entertainment, Event Planning & Services, Museums","{""Monday"": ""0:0-0:0"", ""Wednesday"": ""12:0-17:0"", ""Thursday"": ""12:0-17:0"", ""Friday"": ""12:0-17:0"", ""Saturday"": ""12:0-17:0""}",New Orleans,LA,"[""Venues & Event Spaces"", ""Arts & Entertainment"", ""Event Planning & Services"", ""Museums""]","[""Venues & Event Spaces""]",True,True
UeY30shIL5ZhTw9fpnR8Fw,Three Palms Bar & Grill,3813 Tulane Ave,New Orleans,LA,70119,29.9675341,-90.1026781,4.5,50,1,"{""WiFi"": ""'free'"", ""Smoking"": ""u'outdoor'"", ""OutdoorSeating"": ""True"", ""RestaurantsReservations"": ""False"", ""WheelchairAccessible"": ""True"", ""Alcohol"": ""u'full_bar'"", ""RestaurantsPriceRange2"": ""1"", ""Music"": ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", ""NoiseLevel"": ""u'average'"", ""RestaurantsAttire"": ""'casual'"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", ""Caters"": ""True"", ""CoatCheck"": ""False"", ""GoodForDancing"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""BusinessAcceptsBitcoin"": ""False"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""BikeParking"": ""True"", ""GoodForKids"": ""False"", ""ByAppointmentOnly"": ""False"", ""HappyHour"": ""True"", ""HasTV"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsTableService"": ""False"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsDelivery"": ""True"", ""BestNights"": ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", ""DogsAllowed"": ""True""}","Nightlife, Bars, Tiki Bars, Restaurants, Event Planning & Services, American (Traditional), Cocktail Bars, Venues & Event Spaces, Lounges, Beer Bar","{""Monday"": ""0:0-0:0"", ""Tuesday"": ""16:0-0:0"", ""Wednesday"": ""16:0-0:0"", ""Thursday"": ""16:0-0:0"", ""Friday"": ""16:0-3:0"", ""Saturday"": ""16:0-3:0"", ""Sunday"": ""16:0-3:0""}",New Orleans,LA,"[""Nightlife"", ""Bars"", ""Tiki Bars"", ""Restaurants"", ""Event Planning & Services"", ""American (Traditional)"", ""Cocktail Bars"", ""Venues & Event Spaces"", ""Lounges"", ""Beer Bar""]","[""Bars"", ""Beer Bar"", ""Cocktail Bars"", ""Lounges"", ""Nightlife"", ""Restaurants"", ""Venues & Event Spaces""]",True,True
n8nSzOulFPW8CsTzth2FYg,Jefferson Seafood Shack,2801 Jefferson Hwy,New Orleans,LA,70121,29.963416,-90.1548933,3.5,13,1,"{""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsTakeOut"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}"", ""Caters"": ""False"", ""BikeParking"": ""False""}","Seafood Markets, Specialty Food, Food",,New Orleans,LA,"[""Seafood Markets"", ""Specialty Food"", ""Food""]","[""Food"", ""Specialty Food""]",True,True
vfQEOutIMu9uKOPaf_4hdg,Sonesta ES Suites New Orleans,212 Loyola Ave,New Orleans,LA,70112,29.9540898,-90.0746219,3.0,9,1,,"Event Planning & Services, Hotels, Hotels & Travel","{""Monday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Friday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0""}",New Orleans,LA,"[""Event Planning & Services"", ""Hotels"", ""Hotels & Travel""]","[""Hotels""]",True,True
L7VnqfDbUwXwFqaM74OL7w,Opelousas Point Supermarket,601 Opelousas Ave,New Orleans,LA,70114,29.9484602,-90.0504037,4.0,8,1,"{""BikeParking"": ""True"", ""BusinessAcceptsCreditCards"": ""False"", ""RestaurantsPriceRange2"": ""1"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""Caters"": ""True"", ""RestaurantsTakeOut"": ""True""}","Grocery, Food",,New Orleans,LA,"[""Grocery"", ""Food""]","[""Food""]",True,True
ErW5P5HJy90GNzVNpR14HQ,Espresso Express,"701 Poydras St, Ste 116",New Orleans,LA,70139,29.9503038,-90.0713499,3.0,13,1,"{""RestaurantsReservations"": ""False"", ""OutdoorSeating"": ""False"", ""RestaurantsGoodForGroups"": ""False"", ""WiFi"": ""u'free'"", ""BikeParking"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsTakeOut"": ""True"", ""GoodForKids"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsAttire"": ""'casual'""}","Breakfast & Brunch, Coffee & Tea, American (Traditional), Food, Restaurants","{""Monday"": ""0:0-0:0"", ""Tuesday"": ""7:0-14:0"", ""Wednesday"": ""7:0-14:0"", ""Thursday"": ""7:0-14:0"", ""Friday"": ""7:0-14:0""}",New Orleans,LA,"[""Breakfast & Brunch"", ""Coffee & Tea"", ""American (Traditional)"", ""Food"", ""Restaurants""]","[""Coffee & Tea"", ""Food"", ""Restaurants""]",True,True
37lC8Vo0L3pVIdsyxRVw5A,Gulf Coast Crawfish,,New Orleans,LA,70115,29.9219677,-90.1073935,5.0,5,1,"{""Caters"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsDelivery"": ""True""}","Caterers, Event Planning & Services, Cajun/Creole, Restaurants, Seafood, Food Delivery Services, Food","{""Monday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Friday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0""}",New Orleans,LA,"[""Caterers"", ""Event Planning & Services"", ""Cajun/Creole"", ""Restaurants"", ""Seafood"", ""Food Delivery Services"", ""Food""]","[""Caterers"", ""Food"", ""Food Delivery Services"", ""Restaurants""]",True,True
q4J6N6W6TrMXbtBAdTPZew,Feelings Cafe,2600 Chartres St,New Orleans,LA,70117,29.9638699,-90.0516822,4.0,100,0,"{""OutdoorSeating"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""WiFi"": ""u'no'"", ""GoodForKids"": ""False"", ""RestaurantsDelivery"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""Alcohol"": ""u'full_bar'"", ""RestaurantsAttire"": ""u'casual'"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsReservations"": ""False"", ""NoiseLevel"": ""u'average'"", ""HasTV"": ""False"", ""BikeParking"": ""True"", ""Caters"": ""True"", ""Ambience"": ""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", ""HappyHour"": ""True"", ""RestaurantsTakeOut"": ""False""}","French, Restaurants, Vegan, American (New)","{""Tuesday"": ""17:0-22:0"", ""Wednesday"": ""17:0-22:0"", ""Thursday"": ""17:0-22:0"", ""Friday"": ""17:0-22:0"", ""Saturday"": ""17:0-22:0""}",New Orleans,LA,"[""French"", ""Restaurants"", ""Vegan"", ""American (New)""]","[""Restaurants""]",True,False
