photo_id,business_id,caption,label
ZvymvIetUAa8A0qag2FP-w,PRrWtQ3rdINngwESZNefVQ,So cute inside!,inside
FLJ-pzFBEJxyRMHVs5WIFg,FEXhWNCMkv22qG04E83Qjg,So delicious & cheap,food
JgNcfGwrWENFHVSiC4zsNg,FEXhWNCMkv22qG04E83Qjg,,food
mBnaCmBNCyfYRgqW71BxtA,V1n-wIrt5xtI0VIAxIP5dA,Snow Crab Legs,food
kDrAEQ3HgEXazmUDqWgJYQ,UPIQcVZh5Bb_XloiNpSq0Q,,outside
_Uuvl9Dyk7ezspI1vWCqZQ,3aCIpZgIeDwB1uQBAaPbKQ,Slow drip coffee stand,inside
MYA8BJAXAdJa25u5ouAerQ,yz0KWVamNhqiZGz7XTClzg,,outside
B3UESyBMsWfpJLr5ekkalQ,W4ZEKkva9HpAdZG88juwyQ,Braised Rabbit,food
UJoUKC6opNtHP2ARkO8c_A,_C7QiQQc47AOEv4PE3Kong,"Osso Buco Lamb, Shrimp and Tasso Henican & Heritage Duck",food
3I6W1rn9jnWiuAntP59kJA,pSgZ6x48zgkbWucfzswkzg,,outside
IQ3yRupgm9p3vfFz95y9Zg,ZL0Iyn8hlTHDz70-IPFBAQ,Jazz at the Burgundy,inside
mIwy8P60N5g263NddVAzpQ,QNq_X4ImJkPKyVll_k6ViQ,Huitlacoche quesadilla,food
lvHLnTim9wp-7Hn6P5bNww,0JlxuzzDo1Sv89S9ApI9Ng,Pho King seating,inside
Gl5apc2A-tQon0S0XHKTtw,k1-3XZUKemdtDPeej9KI7A,A really great wine from California,drink
Vsf4uScPHNQy3Xf7jm4XQQ,ugy0ufC46d_jm9TtY7YhNA,NOLA Traffic Jam Mule-Drawn Roman Candy Man $1 dollar per stick  #NOLA_Haiku #RomanCandy #NOLAEats #NOLAProblems #BlackAndWhite,outside
KsDwzlmfzRls52Sdc589gA,7kalppAJfFqK0UvvHTlHeQ,Giovanni Oysters are to die for!,food
81aZ--fTVJjimnhlsFxDog,gTC8IQ_i8zXytWSly3Ttvg,,food
Y17Sxw3-ixCACNKsY1uoug,ta5Oi3sezvn4H299MbtE8Q,,inside
SMHekj7K257O52QuxBnxIw,hbMdRhc3jXWIJ_beCmIrhg,,inside
xaSEtsvis40lyAJRED_wog,gTC8IQ_i8zXytWSly3Ttvg,,inside
T4VrEUMEy191R_f6aRZn0w,c-iKAO2GBzSKjm7y1Oljcw,Jumbalaya risotto,food
eMJysMkGmLCJGZkeBxdKzA,FEXhWNCMkv22qG04E83Qjg,Many Beignets and Frozen Coffees,food
0yZXuJYmBHQpL55BYy_sHw,fy-vfMF2fQywsIyA3yJQoQ,Boudin poboy,food
tJxwShJxkyBbrAakmzVBPQ,_C7QiQQc47AOEv4PE3Kong,,inside
AGgWNXYazYN54svmEbCmIQ,BO0obUwPGWytgFR5zkhE5Q,,food
Yl188v9Q1yF6OHGXMyGEUw,1Mmo93UBNsaVW7OnpWDuQg,,inside
FOEMY4vvw6rAcaHK69G6_Q,-VlBFlHwX-Pt6Xyzs9roGw,,food
Zi1rtwzuuakRt_ULYo7U0g,2Sgt5ekJ7F785czScIZEYg,,food
KUIqDtw_654kjI6tuFrAfQ,NHdE_ObFj7OjQBB3jjqBNQ,,inside
vaJ2Z8O7trqRrfnmBCXcZQ,8BhNur6_XKLjCDvbhX2CNg,,inside
3XvMgENSXdnIPCEDNIVXGg,hdsSqJ6XotB8LUyWjM0LKQ,Milk tea was ok. The richness in flavor is still missing!,inside
M3tmrPBaoyiRocvDebrcLQ,gTC8IQ_i8zXytWSly3Ttvg,Between lunch and dinner.,inside
ByJ1n_l0Yo-AwAOHGRC9wA,ujM10t6IRJGA2I5mYpd8XQ,,inside
vcscgs10nzVjQFgADwPPoQ,QQng-ifjEZhI1Vb9j0Hb4A,,food
qJOzuUWHaaSBjeAT7eit2Q,FzU5a6v8jhFP2-tj2tXBMQ,,inside
qA_jwYYfyiQDK6c8Iz7OCg,D0AXNeHYbU9WfCBnbhYKXg,,food
Go5q7U0WbnRjcGZxMhydvw,49C1QPz9uxD-UyuYwgPhBA,Homemade banana pudding,food
yOHeJ7AwkLn0lsRjM-lGog,PGd06nrseC2YAIqP6S9gUA,,inside
eiSHZnG0AG00Ez5opYHEvQ,6a4gLLFSgr-Q6CZXDLzBGQ,,food
uj76k3uMqcVq77seJ_SxUw,OOna4RpWG0AJghKOuVca1A,,inside
vNI3wvxAIJ1UifBG28L1mg,75FY8ZQx5nOWP0VFmNvWfw,"Bananas Foster Waffle $14 ""rum sauce, banana, whipped cream, powdered sugar""",food
K6L-aWSczxUcHsWPzKEIzw,CxAJ4hPYqvMjcTEtL19HwA,,inside
154zj-JrKPPNhcFNl747_Q,GmXC3CBu172Bkb0c6RnO7w,Front door from inside,outside
lCEgDszdrgwXEiKvMVyzrw,5xRmemqmR89BpGoOA25hqA,Shu Mai,food
scPZ6nhddcQy40UE3EZtXw,jar_5KMQZtgOseRdUN3L0w,,food
VX6I-peMRiaN1vuiLPMtOw,745k3sqcSEQeCNPj799u9w,Lunch Time ^_^,inside
l205WfW7V5Tl25tEdFvXVg,FIUCEBg9hqVA-ZScn7N2IA,Spicy Watermelon Margarita (not really spicy b/ the jalapeño gives it a lil kick),drink
HQh4-I7fAqOcZ1Uhl0Orng,AW81jJyQA8264WcUT-4JzA,,inside
xHYnZyciukmgEOprZmorHg,ifZ_P8Mj7zVVKhNyKJAQwg,,food
DfFFiwlSIhF4QAUPjl4uEQ,7ybQY-BKNvlzEEjIQOkA4g,,inside
afezo_Rqm4ZGGw9MyNfrMw,2qAcKMt6-puXKlFi7T3mIg,Wedding cake,food
T6N6tyQjJpfxycbe9VCZmw,xZileQFJ7h-0QKjtGc9xgg,Jazz band. Very entertaining and not too loud.,inside
ds7PTynPpaT72NK4m6lK0A,ac1AeYqs8Z4_e2X5M3if2A,Amazing drink  tropical storm,food
x2MTC5GuGUthN537C4HJbQ,EagkHaaC-kUozD3MPzbRIw,"Shrimp / Oyster Poor Boy Combo $14.50 ""half shrimp and half oyster poor boy""",food
1wwsdb6seMFLyCbTqjsRaw,-VlBFlHwX-Pt6Xyzs9roGw,Char - Grilled Oysters,food
XP4H--8FeelruXZHXrbq9Q,8uF-bhJFgT4Tn6DTb27viA,Dirt cake,food
LlsgWkKOOAslQ4ilXkVH6A,ADgeB1sfOGbzCR3LIi-4lg,Sign at front,outside
SNL1eu9SPTa9aGtTfeVlgw,fmWgbWRcbJw-yRCK3USnvA,Plantation-Themed Gingerbread House Display ^_^,outside
3SKOcPnoxO3L8XS52kIg6w,c3gwn7_ukRwGGIghHLi-UA,,inside
oJoyU3KMeQEhN_7mb-Jm6w,gTC8IQ_i8zXytWSly3Ttvg,,inside
ExEBGLTyBMJCFhrUWn6kSg,GoGss2SqsUPwP0xcI9IUuw,,inside
qqqPHIGgJd0ceYAzCfD_jA,tsaifr1x7MHWsUngvZ1SQA,Sashimi Spread!,food
rtCa9V_r8DiRocKxRlctxA,KlZvP_k_VEJV0G-6tTqnqQ,,food
ARyEh4MWUb2TBi00qe2y0g,oLc7k78_YcDMnMCdbC-h1A,"Lucy's Retired Surfers Bar & Restaurant ""Zinko De Mayo"" - get your game on!",outside
7_NpgZ1u-d3GbeHGGUWguw,_h94BxrrFKPvzUIRx3Xkhg,Chargrilled Oysters were to DIE for!!! Yum Yum! mmmm,food
G4R7i-QEO5WKAKUFs0GcjQ,Bj7DL3SwmYHZYqPduAsa2w,Hot Sausage po boy,food
vlSxR1N-26uRTCda3kf13A,rkZsld6EP8r_iYRba7ug8Q,,inside
wYug6zfE9NicviZN7rhzfA,SmeMEWPwb5vl4m0UbYnugA,,inside
csVB0NehHOR2f1LCuT8_OQ,HKdAOvtDv47zPjceCjbz4Q,Bayou Baked Oysters at Le Bayou,food
L9hcgriSUd6DT9iZaCB08w,NHdE_ObFj7OjQBB3jjqBNQ,,inside
2E0KQ7dIGkfzVMdWauaFuA,RTJiMomkeeDi5LZn0GhxQA,Hurricane,drink
WcnUXkqM-VqPX-BWxyoJAg,grjFEAN9gXOKQFEta4yBJg,Hand grenade,drink
dKCY__Twf5ok-M_I9bMhTw,1PMAO9O8iQ3gIZlPEaJN3g,Roasted pepper prep,food
ERQxwW9y4nTd-rvSuEwzng,2jX71Q0_nAD9X5An84fs_Q,Wines,drink
LPgx6ZZ8MeXJE1SD_yNiUA,h2DidMy9Q9qyGlQ5xaecMA,King and Queen Loa Bowls!,food
3sGKPDYuWKpKrGmyRMxZ1w,ECOUuwE5H1HHE8xBfNAjFg,,food
mxC4BVgtWWS-0U3JAownTg,OSi2ColCxhS9oCoAUNbPig,Local good eats,inside
MsGlFsGO1BfekBO1R6uAsQ,FEXhWNCMkv22qG04E83Qjg,,food
TeYxpSGDW8fBcXF22dPe4Q,1bG56xTahLSU2iP1UQDblQ,,inside
zjvKwJOiWuFugSsl4-PjQg,WSi08gApEgsS62TIE78J_g,,food
8j7CGRxgdvUPkDizdlmVHQ,BK8NZlJtgsKnh_L_mTRc6Q,,food
uMv1mHvOX9WxQGswazUPIA,CxAJ4hPYqvMjcTEtL19HwA,,inside
jd7xOKS45NQXGnNrQALL6w,6NpEFQgyQVBfwXNkSuLf0A,Making our crepes.,inside
0WttBIxVaeeR4uRS1sXRHg,_ab50qdWOk0DdB6XOrBitw,,outside
Pf9jaThGlhr7xZFI5ql0Yg,rnXMM1jS9BMFabndBC-bkw,Dreamstate Sandwich,food
mBWJiSLOSQGc45m_A-oDLw,_ab50qdWOk0DdB6XOrBitw,Charbroiled Oysters -- Thumbs Up!,food
DlurzIw9Y51x6wD6ixjP_g,_ab50qdWOk0DdB6XOrBitw,,outside
Ny5P25oza2zqBGkLoMnu7A,ECOUuwE5H1HHE8xBfNAjFg,Inside picture looking at the bar,inside
oUj9-VjQg-_gQJD6Wi8wfQ,VQcCL9PiNL_wkGf-uF3fjg,Oysters at Royal House.,food
mTuzaYoo2rTH8xtq4DQaMg,CG1Bb2MTraJYTHCPFm72XA,Effen Good Shrimp & Pancetta,food
8Vqx1RGQFgWzyuda87ki_g,aH3xlewNKQk5K4mEko6qQQ,"Arugula salad: baby arugula, candied bacon, red grapes, pickled red onions, toasted pecans, and goat cheese with red onion basil vinaigrette",food
QT0s6Ob4gZS5vxIJkoZ8mA,HSiktA5zdqPVULY3ThmXIg,"Burgers and Bloodies is their thing,",inside
0bkxZwxufe0ozGl9gqPHww,al3Ri6TEqa2rBzjHsn0T_g,,food
tY9MZoK46eCdUomk6hM2vQ,kBgiy6ulQRiATWFPZjTPKA,,outside
REvLB7HccarefAC-wRA4og,mRpk0A4u0hnF0lNe1h4hGg,,food
dLpOSTzLgYnQP90J0M2YBg,FEXhWNCMkv22qG04E83Qjg,"Interior - Café Du Monde: New Orleans, Louisiana",inside
M4m6uOwYM0uYuTBBP3GMRg,WXgV2lOUgas7DzTLeDau-w,Pork Damn Good Nachos,food
rzNpAK-BjCHxdzqDRyp-RA,ujM10t6IRJGA2I5mYpd8XQ,,food
TuyabAX_cxtdzY70SV_pIw,W8YDBLJkvjVf0VUgXwE8VQ,,inside
cRZTv7DV1jYl-RDWbnmK6Q,8JfmKF-Mtx-Z1iCFnK_F0g,,inside
Q2JqgLPJls7ybhfYdY1Kng,YjKuwQSJF1ErVYqRufXJMQ,Taco,food
5ifVLiB_byGO27wFk1QMXg,Q1hBOIqr_p6MRnMLawz6cA,Edamame Guacamole,food
ooYBChbNYhBULq7eaF8GPQ,h8h1QvEQruTkBI50NlWsyA,,food
pOmCyzCBD6UUs-waYBpNCw,I3Uy20BKx7G-Fzz6hLIeWg,,food
BYjEc4HmqL-d7vi35kui-Q,F7J-Kc3fR0vdjcpN9TYLJw,,inside
7G4cLWQ-9HPSzVP1AKpzbQ,RvTHIKHaPVVp8S9cihpi5w,New,inside
OrZpQlm2cZ212UeiZakb-g,YvrV_Tc9syF2Wch0HOIT3A,Pepperjack Boudin Bombers,food
skh32XPeuJs7SW-yoY98hg,_h94BxrrFKPvzUIRx3Xkhg,,food
UVDz3TAaD6t3gMlOOhv3YA,TUTQeLjq1UbkR5r8mOvMqw,CEVICHE CRIOLLO,drink
Km262XnaxTRxqfAFoLYMhA,JIxyIXx5GmB2kSnBaRVPOg,,food
sIxlIZ7VV74d30yqbHLtTA,fKAxmycMFwO9qWVUAOQzOw,Valentine's Day,inside
7WR8OX-Bt8shXIoIDcPP9w,FEXhWNCMkv22qG04E83Qjg,Inside of this delicious drug,food
elflVEK3sCzFb5mH_bUfxA,Vz2RN55rTJBGn43K1v84nA,,inside
pyNcBHNYUJEFlGafxnWdqQ,u7uFQCoHFtBKCtbWUm6yZw,,inside
UoQ_3dMfe6eqz2Of-B9HRw,vKBQmHjx5K9cYoGqWLyBhQ,,food
SKMVRx9IfTIQvgz52X3-sw,c-iKAO2GBzSKjm7y1Oljcw,Double Chocolate Bread Pudding,food
UYs_Mp9swZ_E_WgY82a5Hg,VJlR5mFR86Tap9S2qEMFoQ,Nola Bowl with shrimp,food
NfH-HPZVrEJvoc3QT0MKPw,-0__F9fnKt8uioCKztF5Ww,P.Y.T.,drink
LZWHJUQEeMJkBBiHKr_uyg,ac1AeYqs8Z4_e2X5M3if2A,,outside
vapeNfP5xNyRKuEWA7CMAA,ac1AeYqs8Z4_e2X5M3if2A,Blackened Chicken Fettuccini Alfredo,inside
5dZhQf6XqySvZbiYyLVMLQ,FiWGTyWJs4p4dLQc8P6-pg,Salmon sub....food porn is best I can describe it!,food
zuNedZTy-eOxYo7DLSyCkQ,CRnqAB-ViEfQ0CQGOlEIeA,"Apple tart, chocolate chip cookie, chocolate Bundt cake",food
M8hk8RpNWjM_jXZloLp1Kg,FEXhWNCMkv22qG04E83Qjg,,inside
0eosiwi8YdIuJOZnfhW99Q,D8hXDsv3TG-i2dvzgY5kLQ,,outside
Lwcg4Zp7opK8Ih06dQ-NLQ,geuZssQDB8yblCpFYwoqAw,Bar booths,inside
VseWYqFf_w44Nq73zZ7sLg,lSwPJt2ZPX03tEpfXE1BFw,Homemade Drop Biscuits & Jam from scratch!...Thumbs Up!,food
nnaDnfd5swIFUP0OIGQl6w,ChlcxTEoWBQJXJ2Xb2vm5g,,food
WZ2DWFkXwk06wZOSnoEULg,XkUodO5PyRJAxKcxy5RjxQ,,inside
89j4N7X-4irDlQ953wLJhA,sB4xcTwwCO8IHiK15VDC_A,strawberry shortcake cream in solo jazz!,food
Uh-GY4SwpSix8i-QFO1Xmg,nePr9450kf-eEGYD-Qn21w,Eggs Cochon IG: @huangryfoodie,food
MMddPDjT6rFI8izyx3MZRA,j8JOZvfeHEfUWq3gEz6ABQ,,outside
XyYsOGc2ckh1MnhIZnHOjQ,H0nX4N4N3AIDheuIcbVYkw,Chicken Andouille Gumbo,food
4jW7Is95GeyeZMNOyHSxrA,SmeMEWPwb5vl4m0UbYnugA,Good jazzy music and a great crowd too.,inside
byZPOwZk40ZOnDacRr93SQ,OjXIRs2Gm4H6hWo4bC7Qvg,,inside
0fqghXjbpOOr1UCH0IP2ug,Q1hBOIqr_p6MRnMLawz6cA,,inside
mB2MIobUZsiVF19yvNLBWw,8uF-bhJFgT4Tn6DTb27viA,Open kitchen.,inside
qF7I1MioeZWjG19PtweaiA,kBgiy6ulQRiATWFPZjTPKA,,inside
IhiMLhAPSpW_ur3PVrHJNA,IQ-FUxpwpibrfOpj6d8Asg,,food
PWlCLuYb1-oKFgceBbwzlA,-lX4ufgPLYubI8rVxNM31w,"Taste of New Orleans (clockwise from top): jambalaya, crawfish étouffée, and red beans and rice (with andouille sausage)",food
7haQ8xAzFauMpvJEEvH26g,TlokHyfEx0HxFYKDkvpdBg,,inside
Zgb8edaH-4MhduBE5P7m8Q,M7Y338g9JFs_0fNR1RA82w,,inside
gghJDze2ppT4wOKbMsEHLw,ChlcxTEoWBQJXJ2Xb2vm5g,Creme brûlée trio,food
-8yzHwzpn6qWn6NCNP1Q5g,sB4xcTwwCO8IHiK15VDC_A,,outside
tD_xgsL52TupsnzkqLA-Jw,gTC8IQ_i8zXytWSly3Ttvg,Muffuletta,food
dkt9BC2pXbyfRL8Ak-_Qpw,npt8cAWD2lpu9QCEpeS55g,Awaiting Proteus - 2nd oldest parade in carnival history...,outside
Lz_7hgqjLsJoSz6WKOdE8w,yY3kq6_2m1FyY9MgaiHgoQ,"Smothered ""hamburger"" steak",food
JWO1qkWommXjYrS0bkoRPw,UnQriKTiNsYnyPE3Rt8lTQ,,inside
nV6UkoKynsHKhzUmT0mo3Q,JbxOWK2tMUkNmYPvjPBVoA,,outside
EaWjyY8jyafxlD7Pw96TDg,Xjp2aV-s4peSgr7rKOftFQ,"Adelaide Event Room, available for private parties",inside
GtzBFJjxd_TEqc6kaGsQYQ,R3T_74k4uj2R6chmCruY1Q,Private seated dinner in VIP Voodoo Room for up to 90 people,inside
rI-bGkHBX2nZ-GS6g_ocTg,dbli0TD6YQfbnWTv-43KLg,,inside
SzWrR1VkhC3R-JqnonOTdw,PjpfBYGzQj6fdiuf4tNLsg,"Current selection of beer, late October 2018. Told more coming.",inside
LXQylwIbrqzqWOeHdpwvww,Y2Pfil51rNvTd_lFHwzb_g,,inside
YK9XNxosrVnP5xa4eAGVvQ,V_S54QGnokLMshOm8xNTag,,outside
CJqGxT9pXbsMuSjEeTtE8Q,WO-ofNAvSuJpdRt9Auon6w,Bourbon street,food
Lrx4Hk8qqM03A_puwjKM_g,VaO-VW3e1kARkU9bP1E7Fw,,food
o6Ol9Gq9UwSEXkFthP93iA,FEXhWNCMkv22qG04E83Qjg,,inside
IXH05W7VhW7NyCtcbZTlTQ,8uF-bhJFgT4Tn6DTb27viA,,food
1_tvE8QxweS3zVx8WZnI3Q,fn7PEMO-GgC1Mb5HixdLjA,The wonderful bartenders rolling with the crowd effortlessly,inside
286_faLbJ06y8qLANnG1Dw,1Vc_X9KoRX_YaaYUC268iA,,outside
FO2senNcID3c-AB80TDX3w,2nRFTI41Cm5GldHexAczbA,Wide open bar. 6 beers on tap.  Good AC,inside
jh4EOaLc75NAKFjRjLSNbg,5AC7N_iYT1TyfdFxuigcqw,,inside
ClEbw9N875EOyxNQfhaG5Q,gTC8IQ_i8zXytWSly3Ttvg,Always packed.,inside
DVdZXy19--dcaBOwoiJWsg,ecI3FBTM0f99Fnml3kNKfg,,food
M61fuYlvXqXM7ee0AIgTOQ,Trbe4JX-oLHrrVVPcv0wog,BBQ Shrimp & Grits,food
GckUw782mtVxvK5BNSRcLw,gurR2NBF1RA-l--XLYV17Q,So cute!!!,outside
goNyGvPgCsunRaZfKCC-AA,lnk79VVLnZg5IgO3tOMoDA,,outside
VbuVl48QjMGOJwqQYFPkOQ,yoQBK3OUDqWEFoUDE5lM4w,Breakfast ALL DAY you can't beat that!,inside
CRhE8O9nqjZ_A0I9o-S8jg,FEXhWNCMkv22qG04E83Qjg,The beignets were covered with the powdered sugar.,food
TDFyxnQOTe5YP1DO7G8L3A,gnXN6LuSC3IoMCOtRl8sQw,The Fat Kat- 1 Full Pound of Boar's Head Pastrami grilled and topped with melted swiss and yellow mustard on toasted Rye,food
RRM9fs37O10P17zkLmaS0A,_LgI5387qAmMuS8i6h69cg,,food
zy-W18x-b8ihOE5BFdoRoA,hPd6uMCjNglnOwwHpkY5Tg,,food
wXWJLFXWXDGjC_df5lHs0w,1fJu9Q5TFr_GECcp_5Lklw,,food
mNPkToEt3gpBFok0dK_E7w,VQcCL9PiNL_wkGf-uF3fjg,,outside
Ioy_cIBFk4yZ29nzstLx6A,Qlmusk0BBY0kMOd8Y96H4A,,inside
QA8qAJy5Z_Wi_9_wux-PcA,9OCsSHr6OCSyR91BFIbszQ,,inside
nfmQpGEuqY9qbTaWl9Psdg,iwmW2mgcn2YdirXUHCsgXQ,,inside
IG5y2gRNa8wQY2NetmOtmw,7kalppAJfFqK0UvvHTlHeQ,Voodoo Shrimp,food
1kfDVH4HN0aJNLgJxq86Yg,rAMlyZQe5eFrdLRVQfY4ZQ,The Brat,food
Uv67JnW9-Lh3yjqvC3EP5Q,yz0KWVamNhqiZGz7XTClzg,,inside
N-6TWOuN84dM2HKnVDY7OA,2DTkzhmMpv5fIPKheePClA,THE BEST PITA!,food
JDBgScNg1c1nfr21vFIE9g,VQcCL9PiNL_wkGf-uF3fjg,,inside
j3d7koTwSS7Kktzzcfx3_Q,TVDe34aKHkjaEOtCqffwbw,,inside
a_Z7utzCBy5k3XpTkUvOqQ,CG1Bb2MTraJYTHCPFm72XA,Nibbles & Sips Happy Hour M-F 3-6,food
hPbow319ekOumOYvjjE61w,6xA3Zg26SbaftWvzf6Rn4Q,Curry Chicken Entree with Mac + Cheese and Jasmine Rice,food
jodiWNlDiI_kqLuFd_4Q5A,gzMlFR9ViVCr_HUYPgqqVg,"Braised Italian Sausage, Polenta, Stewed Eggplant",food
xU3nF4T-1v4fDnkdWejn5g,OX3ArWSP85bK4cdk51tdmw,,outside
Y4nG9GElbsmQ1-gYNSwrig,sJz2WhvVGW8jsdQhZ_BlUQ,,inside
nr2m3aihd8Lo8tRk4suGpQ,TzkVUJab9Sh0CqDk2sCF-w,,food
_kVJ6V12FBFoogGJwGTINA,x3JvbhU7wIYcpMVCdMMTqw,Crawfish,food
QQ6Biv31u-ysUDJkpWHVZg,7CRox7xpb3vNCEe7FZ6zgA,,inside
arw71NqsBnEvT4UezRXmoA,IZZ_uR2ps5KuuyE0n--jVA,,outside
D33BJoBRnmi8a1069UWZCA,GmXC3CBu172Bkb0c6RnO7w,,food
ya03vrHYOTvUx8sWHAGDxQ,_LgI5387qAmMuS8i6h69cg,,inside
5EKTymCQ-vsVwEdWlHlNYw,U1gebvkhLXW-m7dRqvZKwA,,outside
MY1or7iV7fa7e1WwyfjuoA,mhrW9O0O5hXGXGnEYBVoag,,food
q2Kl97WR6SLNnGWYqyqJfw,gLaxSkjWzt25hybkaKwQcA,,inside
8BRxsNMYpqb_V6uxoXc-oA,0bFgBWMmCTXwGT932s6z2A,,outside
MUMzE-QZ62hu_gNIiZJbIg,Trbe4JX-oLHrrVVPcv0wog,,food
CN3vBsRluqkq0vcmF5Jvog,I0I2mkCOPTYVSLpc8A8VVw,,food
qK9pLuGGG6zx79lP1oV0ig,UR9dzGGVfcJhHt_mG3bTRA,,food
3TglbOEDuazRtO4tdqAJLw,sdFJSq-EgmtplIwUamRwTQ,,drink
N7uVEonjm0XC584KJ3RoiQ,t5u0uDavOY6M9qu8FLAs0g,Boba Slushy Tapioca,drink
6fMt_IktQwC-_o1jinDeOQ,_ab50qdWOk0DdB6XOrBitw,damage,food
q-_nE14C4lN0oCiAoXQyVQ,25hhqe_CFWcyFOVQeW7Kfw,Hand Cut Fries and Queso,food
gLGSTTHTpOY4X94Z8te5gQ,8FWAoGPBwRS3I7_FP7u-Mw,Lobster Roll...my new Bestie!!,food
U9xapLKKWJNfxO3l-ehtBw,GBTPC53ZrG1ZBY3DT8Mbcw,flamenkuche,food
9tzNSX_idzuRW0gD7tMb3Q,0AQJ-QTu7GtxaP4SoD07yA,Chantilly Cake with condensed milk,food
DP8ombwVj14C-xQgZJzCnQ,2DTkzhmMpv5fIPKheePClA,SLOW COOKED LAMB,food
nV-eKjdbSkDgpjvLKI0Q6g,196CWwMAtAcA21jYiMyRzg,,outside
UAZteZl1fRNU7v0q43PG_A,F_bDaJUteUVm0dGNg0uBIw,The outside.,outside
OyLsfedfZxYnr4wCXjEdKw,6Ty-KKWq6hLZYW8DWEHYvg,Hurricane from Pat O'Brien's!! Yummy!,drink
9a-NGLUC6V4hYaXpHbixsg,fzWfyNec66KVLoulLP2E5A,,food
GFxExfHwn8VZZk0hA-azyA,2DTkzhmMpv5fIPKheePClA,Interior. This was around 1:45 on a Tuesday.,inside
XoEWMEu-ISD4kiyQBZAYhQ,FlDkxuO6MGrW7x1OJTtJew,Auction House Market... sleek and upscale,inside
f70tOloomgat7meJdEw9Ng,hfbZ97Te3T4jeWN6GgsGrQ,Sandwiches,food
1AhiZKUsG_nEaIyT2WgoSA,_C7QiQQc47AOEv4PE3Kong,,inside
Da8rScJEUS_WSBoNU3R3zg,Vz2RN55rTJBGn43K1v84nA,Obsessed with these mirrors,inside
73d1HoZFY7X1kEK5Su-jFw,UvSX-22jnVnrnSeVwBKsPQ,,drink
M1gxmePGjmNuQLBEsZkckg,cQrpOysPJFa3B_WEHsNSqQ,,outside
2iDgKYLDAcRZCZWFKDX2Bw,AWnzFqIrlkLAKTc46_zmEg,,menu
fX_ET_XOnnCIxwigQWgATA,TvbJq1a1Xto5w6t4zMUYHQ,,food
WClde9yLiOxRmwvAq4ui1Q,M0YuK7sLLSA3TfBC4UkUzg,Pecan praline tart,food
dgVlszjV022EkNyEEVRThg,9NFAT8jDD9XikWplus6e5Q,What a Beautiful view at night,outside
QqDEvqVlc6YVogKZjyfhmw,e1WJ1qcgF2TBkoYzopeTgQ,Nice Italian seafood,inside
H_WEytlTNnDkJM05BYsk5Q,1Mmo93UBNsaVW7OnpWDuQg,NOLA Iced Coffee,drink
UfqA0ifvNeIbtBAa7Fqphg,mIpgEr-gCPv3OCocDVK5yg,,outside
gO8r2FWaIIZwznvRZtlTSQ,NHdE_ObFj7OjQBB3jjqBNQ,,food
f5KJ8f43cu0APq2qsBQ0Iw,ChlcxTEoWBQJXJ2Xb2vm5g,In action,inside
oiH2G7sPI2HQ8gPk_X76JQ,rnXMM1jS9BMFabndBC-bkw,"Veggie Frittata, Available Sat and Sun 10am-2pm",food
qltljwmCIp0g6JK-Q2kFcQ,sMhdwnrxQd8NWPCxLKqG2A,,outside
t6Z0tHwJOwdB6X1cSoPp6A,m5-FtgWRd4qA7j0vaOXiXQ,,outside
wK81Yyuw-fgpthnI8gfhUA,nePr9450kf-eEGYD-Qn21w,View,inside
Yr_Mr9Qcw6XGkBE4NTtFuA,ku8cAVBLaF_4rI-yK6gNnQ,Banana foster,food
iDJy6eZwrwTYCdJJIv2XXQ,I0I2mkCOPTYVSLpc8A8VVw,,inside
gxU7qUOrYK2cRpQlMrvoNw,k8loHfuD6XfmxlM_podojg,,inside
H_FmRCpWiBBPRGaZDrGw8w,3cT6KPlkOQGZv2Lk7p9_1A,Mississippi mud,food
tH8MJveR0PGyhG_-l2-24A,Y2Pfil51rNvTd_lFHwzb_g,Extra sugar please,food
ZG5NMaWJ09bTMrh4-gTB_g,VaO-VW3e1kARkU9bP1E7Fw,,food
f9xQfb0I7RuwtAIhrAPNiA,yz0KWVamNhqiZGz7XTClzg,Cherry bread pudding,food
JT_2Ja29aJeW9WvLLlLCPg,-AaxZJ_I4rSFOBJbBz4SlQ,Ginger Pineapple Lime with ice cream! The ginger provides a nice kick to contrast the sweet and accurate pineaple! Lime refreshes!,food
e34gfhaIw-6ohfv7dzan-A,zYyVEC0IF86xSHF3GFmvkg,"Chicken Vindaloo, Khurmi Naan bread, Chicken TIkka, and Nirvana Rolls",food
-df1bccGnPnlYmhR49nDUA,iYUwyARgC_RNPA1rTlL3-Q,,inside
VXUc_uw3TbBalORXLEBu-g,0AQJ-QTu7GtxaP4SoD07yA,,food
JzEWFKTUA1i_ZGcZ1FpMTA,3wo9jODQnuvBm8Gkem6qXg,,food
ZQbOMxmGixsp_AE-1xt8Ww,24f-qQokEN2UvBNHMWLm3A,,inside
GAGvd3ElzbwctUbmzoDBaQ,Bj7DL3SwmYHZYqPduAsa2w,Veal cutlet PO-boy,food
uXONmhXtu42Pa4lcp4ILHA,8odXL99ki7fi2YPgvAd14w,,inside
YC8QXvLUsB1ZjkyZNboAGg,bWJbqXuyEgGr7Q8Xf8HUwA,Black seaweeds,food
W2o0aPlVBltOovJ7As-QDQ,WNhcS2zi4zAqA2TbduVINQ,,inside
-RvAJpgx12XsDMD5veMJeA,9kv9JpLhzkN3UeWZDrsmEA,,food
